iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,B,1000,5,1,xg,0.10039792049343,0.0861399153689998,0.111438289409914,0.302918698003863,
2,B,1000,5,1,xg,0.0521850673014897,0.1117222172501,0.168912702223174,0.44349704018024,
3,B,1000,5,1,xg,0.0839930151704066,0.1748042861745,0.201216411397915,0.393683162387384,
4,B,1000,5,1,xg,0.135097927048749,0.19718567603572,0.158071714137603,0.363246901510507,
5,B,1000,5,1,xg,0.0567753761242954,0.139814135473149,0.231657490203431,0.391961746243806,
6,B,1000,5,1,xg,0.0781515180524683,0.212209272477129,0.19169053602688,0.247388682689646,
7,B,1000,5,1,xg,0.118902563499082,0.492866855577661,0.268433972557321,0.385785832139579,
8,B,1000,5,1,xg,0.0520831169304098,0.0884694195836476,0.126224624391383,0.288836637538414,
9,B,1000,5,1,xg,0.173356405050825,0.178622719556638,0.131203192401539,0.437294738491197,
10,B,1000,5,1,xg,0.0699579165727055,0.120751228823924,0.166676439024599,0.297855294264912,
11,B,1000,5,1,xg,0.0866425467580197,0.13419565253819,0.153139100195222,0.400881862388021,
12,B,1000,5,1,xg,0.122937732507172,0.141302810792508,0.164637036347149,0.33801437505615,
13,B,1000,5,1,xg,0.105672596609824,0.173046237055073,0.152685950782538,0.337626985035121,
14,B,1000,5,1,xg,0.167129173539719,0.15211339973889,0.199452012091273,0.232750091109771,
15,B,1000,5,1,xg,0.202053651978451,0.237002496841059,0.237244700813721,0.44905546306581,
16,B,1000,5,1,xg,0.119965255167031,0.206352115665424,0.214969890318294,0.349841061056831,
17,B,1000,5,1,xg,0.149366554194534,0.395752322265323,0.220722584064445,0.381607618358581,
18,B,1000,5,1,xg,0.0798200179604927,0.105912954937985,0.267592563551762,0.415423992772285,
19,B,1000,5,1,xg,0.0901848178697309,0.161166271524388,0.136091221666079,0.537600412734484,
20,B,1000,5,1,xg,0.102794774558488,0.195177648616276,0.264198972520351,0.437059121352229,
21,B,1000,5,1,xg,0.173245690231893,0.159031881729818,0.181320584506429,0.432160749479352,
22,B,1000,5,1,xg,0.128148481063541,0.137070816302681,0.10830994366277,0.320778300721969,
23,B,1000,5,1,xg,0.115881477246346,0.181440820529867,0.162039718978637,0.555522519688843,
24,B,1000,5,1,xg,0.101662981404929,0.123887314769202,0.190160484539609,0.388663255202093,
25,B,1000,5,1,xg,0.0987665193804482,0.142754170794514,0.12781087100735,0.300892114931787,
26,B,1000,5,1,xg,0.0866603777164223,0.0950552107156091,0.16075692922784,0.278373749305071,
27,B,1000,5,1,xg,0.0719821686821718,0.0919036980956575,0.151532604261876,0.445596321631016,
28,B,1000,5,1,xg,0.113561709632363,0.239493236220192,0.270045998128697,0.462042889806253,
29,B,1000,5,1,xg,0.100174420187759,0.12923946849354,0.147658972450587,0.52773478654839,
30,B,1000,5,1,xg,0.0603989948048157,0.155931197616961,0.121087643915374,0.425681534125857,
31,B,1000,5,1,xg,0.176129748465425,270.876988664123,0.333378827923275,0.368114268108094,
32,B,1000,5,1,xg,0.0402028310488998,0.11143163098511,0.124093182843887,0.329091891785022,
33,B,1000,5,1,xg,0.100019083783541,0.22224286985837,0.197824481328009,0.34193237920711,
34,B,1000,5,1,xg,0.167470534932486,0.148741906287132,0.237016527836447,0.314471114954428,
35,B,1000,5,1,xg,0.0605227035957808,0.18457002164522,0.183217670010307,0.344813254639692,
36,B,1000,5,1,xg,0.159608669295902,0.208567468721235,0.198138951699636,0.337352011785346,
37,B,1000,5,1,xg,0.0936126786766934,0.174066843487137,0.211217533406522,0.256669920426211,
38,B,1000,5,1,xg,0.0921829906095124,0.171009357008362,0.319698803930402,0.333145529913441,
39,B,1000,5,1,xg,0.0996233037984213,0.154806055116688,0.182279124003343,0.419959288435858,
40,B,1000,5,1,xg,0.0522130034807472,0.0977778831188671,0.160633672720822,0.34371497585719,
41,B,1000,5,1,xg,0.0853332559662094,0.129253664828148,0.172184697940597,0.432609441067055,
42,B,1000,5,1,xg,0.0646798721028785,0.139356540681186,0.151874474782317,0.32685390712497,
43,B,1000,5,1,xg,0.146417417665366,0.175201416990906,0.177565965158732,0.354826377253814,
44,B,1000,5,1,xg,0.0711077002508911,0.183635227171348,0.173897800015535,0.347037916100956,
45,B,1000,5,1,xg,0.164379863868404,0.112977398701831,0.149287080818785,0.250114944650161,
46,B,1000,5,1,xg,0.20015779663337,0.225168511691426,0.271883043850784,0.436305317739982,
47,B,1000,5,1,xg,0.119761708119871,0.199677731327888,0.153787492211653,0.389378436149556,
48,B,1000,5,1,xg,0.0952690345457146,0.116644500827138,0.141046814982034,0.310691492921908,
49,B,1000,5,1,xg,0.0578572020599714,0.0829049217878516,0.0956745334845988,0.347155811599869,
50,B,1000,5,1,xg,0.157391968990898,0.146462789061,0.144119734389644,0.450446320685522,
51,B,1000,5,1,xg,0.150974032114353,0.121305018318987,0.128205913936365,0.345377159716291,
52,B,1000,5,1,xg,0.111618705003921,0.150987089827086,0.156652210608413,0.401261103632258,
53,B,1000,5,1,xg,0.0925974972163014,0.132048759510487,0.348640464700432,0.302652365227003,
54,B,1000,5,1,xg,0.0887891642554166,0.136950719459669,0.125654155898888,0.310858138267291,
55,B,1000,5,1,xg,0.101099327944811,0.129621806987547,0.160634601748161,0.439761020137507,
56,B,1000,5,1,xg,0.0592738272967368,0.0875641006572657,0.135802558364448,0.314460667412834,
57,B,1000,5,1,xg,0.218381930209285,0.235612555598451,0.139294702208432,0.424974342245476,
58,B,1000,5,1,xg,0.115360749627472,0.168849239323918,0.133197053500811,0.380344293094846,
59,B,1000,5,1,xg,0.0989541709665165,0.213484783230606,0.250370167131032,0.429269583011979,
60,B,1000,5,1,xg,0.155095624282137,0.15729502629759,0.206594095122755,0.314683304712037,
61,B,1000,5,1,xg,0.0871614680602324,0.104965862280954,0.119555011416922,0.335513939315211,
62,B,1000,5,1,xg,0.0903680074324923,0.105042321857056,0.114784500703916,0.364834424010102,
63,B,1000,5,1,xg,0.0738198228833382,0.128152414900137,0.155282268668382,0.291078943370081,
64,B,1000,5,1,xg,0.112722628437097,0.153755906101229,0.145395610592886,0.380254457840056,
65,B,1000,5,1,xg,0.0720315595044415,0.101430154041002,0.088064863977054,0.254554018648567,
66,B,1000,5,1,xg,0.0621493582146825,0.248877534512186,0.229138186278984,0.339017814280868,
67,B,1000,5,1,xg,0.0764278242055372,0.0986467491673526,0.0952250957010414,0.274435164889113,
68,B,1000,5,1,xg,0.146187509150198,0.272384686108524,0.182524232389708,0.363255121469552,
69,B,1000,5,1,xg,0.127707038045687,0.148225034032932,0.13699658406553,0.35929056484806,
70,B,1000,5,1,xg,0.167531856020968,0.130402457864833,0.196279358097295,0.470349938106772,
71,B,1000,5,1,xg,0.0773481628692487,0.12360136734221,0.133774014214336,0.35833363366787,
72,B,1000,5,1,xg,0.0764806321515917,0.142606221435639,0.17492388623044,0.391026553405635,
73,B,1000,5,1,xg,0.067486836723318,0.134090112335617,0.146772969143684,0.312364215808824,
74,B,1000,5,1,xg,0.0479788881703317,0.0982324948021197,0.124221692624325,0.338395952516009,
75,B,1000,5,1,xg,0.0965089086755339,0.145246308311442,0.172331619059942,0.396353130936625,
76,B,1000,5,1,xg,0.0857657776463071,0.127407896835204,0.136316379127538,0.34968113679258,
77,B,1000,5,1,xg,0.198041642503199,0.212333980523618,0.251694454593613,0.461641016739402,
78,B,1000,5,1,xg,0.106230833754834,0.339059681989231,0.178765637992224,0.453747855924387,
79,B,1000,5,1,xg,0.103510676626545,0.19610592446597,0.183531548579969,0.449892048399296,
80,B,1000,5,1,xg,0.130238149398565,0.233306451702295,0.205390126525884,0.514860271961751,
81,B,1000,5,1,xg,0.0876849078910845,0.126468500980717,0.249604982348138,0.337281791943991,
82,B,1000,5,1,xg,0.0707756926853373,0.171006904059186,0.169150164694776,0.387966811225324,
83,B,1000,5,1,xg,0.089365073943592,0.122355828195399,0.127438022775868,0.282368595267573,
84,B,1000,5,1,xg,0.107806831692729,0.163857566316542,0.184250404448523,0.445333691927307,
