iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,D,1000,5,1,rf,0.636913930109197,0.893051007143475,0.491070896948539,0.299260820037584,1.00508126282299
2,D,1000,5,1,rf,0.491427527887059,0.499848491059739,0.423840036834426,0.285116981262297,0.60182223145783
3,D,1000,5,1,rf,0.438263462022543,0.479728746958475,0.422391003675798,0.311987839406102,0.727738615201101
4,D,1000,5,1,rf,0.413101245259044,0.507352197092344,0.504171258677266,0.313860977323686,0.810743281686366
5,D,1000,5,1,rf,0.37976869558642,0.610360742811057,0.501321037869311,0.259790427650737,0.934172231617323
6,D,1000,5,1,rf,0.441957006705631,0.651728313262871,0.582654638726796,0.293442518211788,0.99554510150967
7,D,1000,5,1,rf,0.499616282146421,0.530353664727039,0.526926473660416,0.303111824316176,0.810977220739464
8,D,1000,5,1,rf,0.527535208797712,1.26808217000131,0.569764998664647,0.298494309602516,0.896988526704593
9,D,1000,5,1,rf,0.557656381503484,0.703419196548067,0.595310602334603,0.322512733624574,1.04487367189022
10,D,1000,5,1,rf,0.425303727412943,0.557600751651782,0.458697079229616,0.265953545496046,0.804782617438438
11,D,1000,5,1,rf,0.379448837673797,0.731089956054933,0.530044994219648,0.275918670496068,0.826826289299985
12,D,1000,5,1,rf,0.475367024450901,0.555682151280593,0.670408981349162,0.301500610330368,0.91378351607698
13,D,1000,5,1,rf,0.478015746426844,0.975429108881642,0.469496740797105,0.284297957673659,0.908081449332776
14,D,1000,5,1,rf,0.292494404441619,0.498097690116475,0.463650194780946,0.254727488593404,0.709694105173014
15,D,1000,5,1,rf,0.464507598185674,0.618375016600928,0.556653649572092,0.342956362419524,0.811463568817773
16,D,1000,5,1,rf,0.509525001560413,0.602580964485483,0.600153567980744,0.35802980142516,0.762141968684888
17,D,1000,5,1,rf,0.371062712043033,2.37362249925473,0.444023229388635,0.265405635991207,0.705370365798663
18,D,1000,5,1,rf,0.367230849366334,0.521869876804593,0.468553537982605,0.27619981230432,0.767039253556955
19,D,1000,5,1,rf,0.383133849861003,0.541412793742489,0.544971949179407,0.297744666090731,0.812544393216622
20,D,1000,5,1,rf,0.47420773163547,0.581724607848928,0.571954822263024,0.358369722386977,0.856593295748663
21,D,1000,5,1,rf,0.541136733670454,0.647853443991546,0.58065577468324,0.263728656191838,0.888009775063964
22,D,1000,5,1,rf,0.499128508365399,1.49519824992875,0.621482956253995,0.39546522414203,1.05985643158724
23,D,1000,5,1,rf,0.325413170445548,0.428993660455134,0.40543842796011,0.263636065771559,0.586143231978857
24,D,1000,5,1,rf,0.465066258011469,0.519480558041955,0.405449412669666,0.300543690635761,0.721097336165228
25,D,1000,5,1,rf,0.506234710416336,0.656411977683172,0.61794324960097,0.347290133681375,0.918840945250583
26,D,1000,5,1,rf,0.54514596262874,0.56994569660039,0.575189504241634,0.294228408944429,0.858744149980726
27,D,1000,5,1,rf,0.432743119069342,0.5912474749913,0.37935663271037,0.282267644205556,0.782490705017463
28,D,1000,5,1,rf,0.457901007624246,0.45692964789414,0.475402832382477,0.296797415356361,0.648154282057931
29,D,1000,5,1,rf,0.445138460557503,0.768595381983172,0.596039421043014,0.385313298450844,0.886293027321197
30,D,1000,5,1,rf,0.388113581549752,1.00185333252672,0.574253300997467,0.34421483052722,0.860100393662041
31,D,1000,5,1,rf,0.653037319355355,0.730758705183517,0.610171846256603,0.468392338908059,1.02004222913012
32,D,1000,5,1,rf,0.542408772555506,0.725861705172515,0.55475485001099,0.296051229656401,0.832282758291665
33,D,1000,5,1,rf,0.630132876646778,0.796022071007208,0.715859769581692,0.363202059689312,1.16804999644613
34,D,1000,5,1,rf,0.501688230479763,0.574177497988231,0.589032114098918,0.268644880429402,0.879379878837362
35,D,1000,5,1,rf,0.453900041556269,0.675974635105266,0.49063019431016,0.283340742045457,0.879432697398951
36,D,1000,5,1,rf,0.515014203954725,0.650100068399981,0.571954073151424,0.311778603958856,0.976742206739012
37,D,1000,5,1,rf,0.501203730433598,0.611302335272868,0.590304309391728,0.418690806272054,0.884076147648837
38,D,1000,5,1,rf,0.434602082765827,0.529101105894626,0.570443181687774,0.314996852893781,0.82430471892706
39,D,1000,5,1,rf,0.555365755794821,0.720254472439712,0.608133528520767,0.347272418362558,0.884636652564019
40,D,1000,5,1,rf,0.514820313980595,0.653793872971461,0.501458381111425,0.279814816004532,0.931030534563048
41,D,1000,5,1,rf,0.482468591639142,0.543455717534031,0.666950647580883,0.295072122791716,0.876046019655152
42,D,1000,5,1,rf,0.485485319653041,0.603246177745712,0.739144206461936,0.285042337690343,1.09470133274347
43,D,1000,5,1,rf,0.481926365546537,0.591491695590613,0.508445615433851,0.2970076912828,0.95460892480832
44,D,1000,5,1,rf,0.63716572306321,0.649076340043589,0.714185945639101,0.372731649069023,1.08479471609519
45,D,1000,5,1,rf,0.407247331203938,0.57669544910023,0.461217313550761,0.26594896884083,0.873162610238423
46,D,1000,5,1,rf,0.486697872411761,0.540937893381098,0.437101194039376,0.382535083128865,0.675992981684656
47,D,1000,5,1,rf,0.513861418932615,0.894272262192096,0.629043942705555,0.351830888867176,1.01791301613996
48,D,1000,5,1,rf,0.551992767431704,0.627364742947067,0.629692072969827,0.299959139891852,1.0050679045477
49,D,1000,5,1,rf,0.618618587537341,0.753194771145952,0.571749237349297,0.318009983935177,0.880062671469159
50,D,1000,5,1,rf,0.677861907189135,0.781003656715115,0.624125646806724,0.371823131472095,0.980359941055652
51,D,1000,5,1,rf,0.435093013929323,0.583202986185356,0.592850460308058,0.330282435095183,0.895008432085577
52,D,1000,5,1,rf,0.380494492642296,0.620756720761575,0.387589866678877,0.266174448110435,0.745142197053349
53,D,1000,5,1,rf,0.536394471224328,0.62170019523455,0.633830043126968,0.276992553058633,1.05116319057235
54,D,1000,5,1,rf,0.373565235748461,0.434500013788923,0.453662515117874,0.263546318707546,0.79678473546829
55,D,1000,5,1,rf,0.406088342157286,0.487132012073816,0.538990026062591,0.28348987813426,1.00111796236768
