iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
27,D,1000,5,1,gam,0.404828770069912,0.387749793535972,0.394822768723348,0.397080465283663,
28,D,1000,5,1,gam,0.420276272176015,0.39334210780798,0.372536223064079,0.408311045437109,
29,D,1000,5,1,gam,0.421161949165128,0.488287566146658,0.433418803211475,0.401187847581127,
30,D,1000,5,1,gam,0.415683797684339,0.4337513012873,0.397057125793891,0.415520717762188,
31,D,1000,5,1,gam,0.498001848382223,0.550004620317341,0.441322589727037,0.391985819394533,
32,D,1000,5,1,gam,0.445696725728218,0.445376012525042,0.422768910552552,0.43748865217293,
33,D,1000,5,1,gam,0.612697453867159,0.616489457275165,0.593724758210624,0.395257750955676,
34,D,1000,5,1,gam,0.473030849459602,0.440662351764731,0.510246702639192,0.652187608726518,
35,D,1000,5,1,gam,0.479656066951307,0.416983013903365,0.375661053322712,0.424993188698548,
36,D,1000,5,1,gam,0.471629586086984,0.492766671125823,0.48029335126429,0.40963522221392,
37,D,1000,5,1,gam,0.494285993085798,0.529958507445975,0.472922475559395,0.402403284162645,
38,D,1000,5,1,gam,0.37919314734898,0.392149178754884,0.37892245230034,0.463315931089792,
39,D,1000,5,1,gam,0.535508956670427,0.560686756930449,0.432097940911834,0.492999302208091,
40,D,1000,5,1,gam,0.501211422383364,0.500698561945103,0.465918435512409,0.444185962552489,
41,D,1000,5,1,gam,0.463372656627475,0.434523998719639,0.517552134469511,0.408379421579718,
42,D,1000,5,1,gam,0.48832847714014,0.510417205924719,0.62930549460653,0.551233833074396,
43,D,1000,5,1,gam,0.433323509784949,0.468132552862075,0.398976743811702,0.472097311065192,
44,D,1000,5,1,gam,0.517031553701818,0.497838704140283,0.580397762164988,0.520331800799243,
45,D,1000,5,1,gam,0.43662630547312,0.466025837383837,0.436449400721927,0.564077574480512,
46,D,1000,5,1,gam,0.500010196370984,0.403235037069138,0.40730993327536,0.479644307498705,
47,D,1000,5,1,gam,0.480464940142529,0.501080341583282,0.541762517352215,0.500344521907099,
48,D,1000,5,1,gam,0.485285839090823,0.532651141111596,0.458877537340657,0.412340848174641,
49,D,1000,5,1,gam,0.599939705560155,0.579759860530438,0.448569488365203,0.579090879898438,
50,D,1000,5,1,gam,0.50589392844516,0.535859148000825,0.420903771465933,0.533945041028596,
51,D,1000,5,1,gam,0.511906348164782,0.517469503076455,0.45160068301034,0.532681719427447,
52,D,1000,5,1,gam,0.385345498550752,0.376587860714283,0.366517216268522,0.457245299778123,
53,D,1000,5,1,gam,0.417640159810514,0.417082487020552,0.427380769511369,0.479153572779824,
54,D,1000,5,1,gam,0.354457629011858,0.350973920902591,0.421503960540298,0.459858982317503,
55,D,1000,5,1,gam,0.42707358461565,0.397791404275841,0.397322787601525,0.471527929654795,
56,D,1000,5,1,gam,0.506511655713087,0.532542187267218,0.457107855063138,0.530857870183397,
57,D,1000,5,1,gam,0.411882169560557,0.382820412705833,0.473468512037774,0.453871190654178,
58,D,1000,5,1,gam,0.595126908924603,0.607095111072438,0.51435794190468,0.503460554406995,
59,D,1000,5,1,gam,0.448066693441394,0.435392476581514,0.363814495781869,0.431918864668682,
60,D,1000,5,1,gam,0.509840532044172,0.491994295176773,0.522603968748426,0.497780936019808,
61,D,1000,5,1,gam,0.577760174208706,6075.57625321502,0.458189284325049,0.502752064052365,
62,D,1000,5,1,gam,0.571437297242891,0.544143412604897,0.487779230079356,0.653386405260266,
63,D,1000,5,1,gam,0.552614844600262,0.525775460810626,0.590006541701569,0.494499320302707,
64,D,1000,5,1,gam,0.523258414110895,0.547599490395015,0.496943498832934,0.421205737168242,
65,D,1000,5,1,gam,0.438418251749583,0.458365663639749,0.407428537892466,0.39388938201859,
66,D,1000,5,1,gam,0.46395031299787,0.490247063843107,0.571186089794224,0.446798212953458,
67,D,1000,5,1,gam,0.38600197367064,0.382903344006281,0.391366895879875,0.525418967767577,
68,D,1000,5,1,gam,0.531859400145511,0.496352448866545,0.458101458485647,0.369582066858013,
69,D,1000,5,1,gam,0.461858314394289,0.45275533835563,0.389258840775953,0.486424554306321,
70,D,1000,5,1,gam,0.416271395431184,0.410424832706157,0.41007774850429,0.441977319045906,
71,D,1000,5,1,gam,0.42071468468535,0.415742323092543,0.389017826404546,0.446803439843042,
72,D,1000,5,1,gam,0.450996807763531,0.486086764623459,0.450253223964357,0.384828494820907,
73,D,1000,5,1,gam,0.364255722491855,0.36969617475556,0.323572923319769,0.442901902389324,
74,D,1000,5,1,gam,0.651805384206234,0.671128889651938,0.491356189445129,0.382061325319703,
75,D,1000,5,1,gam,0.445750868747522,0.453596560178741,0.383680482298345,0.380382574004649,
76,D,1000,5,1,gam,0.547102022899264,0.472397183920299,0.505358649130297,0.469424636687136,
77,D,1000,5,1,gam,0.388700360562611,0.373004663829734,0.398027663917854,0.407795194036157,
78,D,1000,5,1,gam,0.477613011585013,0.506917721560289,0.61541214519227,0.394165750228171,
79,D,1000,5,1,gam,0.528448730062365,0.537870425133793,0.441453225356997,0.495535336992625,
80,D,1000,5,1,gam,0.426820033724486,0.506301122349708,0.369230425105041,0.501880722881329,
81,D,1000,5,1,gam,0.379987635606752,0.453668328583285,0.415279079442686,0.583817516248197,
82,D,1000,5,1,gam,0.483828727083931,0.485372590329899,0.544901383599508,0.425241560878207,
83,D,1000,5,1,gam,0.434680207333295,0.476535933958466,0.370475332549544,0.436266231141781,
84,D,1000,5,1,gam,0.409635488215153,0.411286766713595,0.378131198366639,0.433492344721919,
85,D,1000,5,1,gam,0.432232736635907,0.426014027842727,0.361893517728226,0.420760917503955,
86,D,1000,5,1,gam,0.491810359125035,0.482341576892757,0.56383048078776,0.438497862740543,
87,D,1000,5,1,gam,0.439491780765366,0.460896747024571,0.484903279221883,0.393748810543531,
88,D,1000,5,1,gam,0.592817477967569,0.612649071594595,0.504692448939694,0.484773833117384,
89,D,1000,5,1,gam,0.513167139857984,0.492496725552405,0.41689650567829,0.49456638875685,
90,D,1000,5,1,gam,0.467261751318095,0.43997891195354,0.424707382202218,0.395129495558062,
91,D,1000,5,1,gam,0.392946010874431,0.396637700740138,0.523838554382529,0.426823724432065,
92,D,1000,5,1,gam,0.415344315981534,0.381292084306251,0.405709306142999,0.415665772596149,
93,D,1000,5,1,gam,0.571770047944337,0.558163092865527,0.445386481028732,0.505158860803412,
94,D,1000,5,1,gam,0.531847609118651,0.50208521719311,0.361059126090618,0.444687715461467,
95,D,1000,5,1,gam,0.532233342947123,0.516988170940227,0.424721899584949,0.541649364640845,
96,D,1000,5,1,gam,0.394690108441992,0.411757216945616,0.346840531532853,0.415837759326219,
97,D,1000,5,1,gam,0.600843475383537,0.617800353779136,0.581874414868058,0.429135524469005,
98,D,1000,5,1,gam,0.406668166664533,0.396645290011576,0.353622630927715,0.443835978710381,
99,D,1000,5,1,gam,0.431248425889622,0.408527650371711,0.41990524387203,0.464545005977718,
100,D,1000,5,1,gam,0.434040739014059,0.431772594559709,0.393315688415515,0.505961813849939,
