iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
59,C,2000,5,1,rf,0.00133705975987346,0.000148162208787859,0.00110634217882425,0.381598801668484,0.00138932165300938
60,C,2000,5,1,rf,0.000417021747592903,0.000263517019587583,0.100380701557574,0.552847700034294,0.000369068696351057
61,C,2000,5,1,rf,0.00907798441383549,0.00829014759012012,0.00270594694003356,0.45789881556096,0.00258638865371524
62,C,2000,5,1,rf,0.00395168609271105,0.000597367124210033,0.00133144240588555,0.478731236091181,0.000462219994551345
63,C,2000,5,1,rf,0.00543320209060477,0.00333966189800074,0.00739053345989908,0.329500592191492,0.00742473881685171
64,C,2000,5,1,rf,0.000148984087243102,0.000233168669803527,0.000731141174781286,0.387694865356093,0.000426445852900621
65,C,2000,5,1,rf,0.00232404231315943,0.000713267024753207,0.00149238622024964,0.340063271748693,0.00199868761326343
66,C,2000,5,1,rf,0.000265861530426997,0.000252079640643531,0.000385370938257415,0.390527317539202,7.18872220760823e-05
67,C,2000,5,1,rf,2.59698363450907e-05,0.0002006840460878,2.88991193869009e-05,0.334238503767053,2.53299863289579e-05
68,C,2000,5,1,rf,0.000836433875116756,9.96824908407947e-05,0.000849956129143092,0.412826996342705,0.00135686364684367
69,C,2000,5,1,rf,0.00792082620107347,0.00624783453301454,0.00281982804591339,0.354946923741563,0.00377990938438085
70,C,2000,5,1,rf,3.0760082462779e-05,6.24914543520381e-05,0.00139391116263003,0.492579390030893,0.00488940196449313
71,C,2000,5,1,rf,2.44911402982851e-05,4.92189903446067e-05,0.000305610390860954,0.424347371357296,0.000251102261451829
72,C,2000,5,1,rf,0.00387415458036767,0.00428421804137481,0.208246906546763,0.490097767764932,0.00358591526256891
73,C,2000,5,1,rf,0.00723675066352711,0.00472166174203903,0.00927371600365431,0.429447611498523,0.00864417324433812
74,C,2000,5,1,rf,0.00740059811555702,0.00852732386211743,0.0143067228722204,0.434000741801027,0.0143931561451883
75,C,2000,5,1,rf,0.006028996863258,0.00705004284147243,0.00191044149184574,0.307141137152182,0.0032063931066896
76,C,2000,5,1,rf,0.0114620081058987,0.0122537293216353,0.013453453561037,0.517800025903222,0.0133353888368887
77,C,2000,5,1,rf,0.000949727704915723,0.000317874627537006,0.00128953187464755,0.489830495236762,0.014048519828829
78,C,2000,5,1,rf,0.00515459215914529,0.00480951676374995,0.0887644371374006,0.488226098937935,0.000213954461228643
79,C,2000,5,1,rf,0.0110290239055166,0.00866289454275973,0.00792180820541032,0.511886154242698,0.00801864576434628
80,C,2000,5,1,rf,0.0019929651494578,0.00196794507700278,1.37903562310152e-05,0.484120495221766,5.79597370097454e-05
81,C,2000,5,1,rf,0.000222963020593899,3.62081834311573e-05,0.000373330369385745,0.460470442976125,0.000254065795357958
82,C,2000,5,1,rf,0.00654532457009875,0.005736266863791,0.000940085176016076,0.501805121651804,0.00125228756179459
83,C,2000,5,1,rf,0.0043947504135241,0.00230262366611826,0.00549265820156782,0.265196726130471,0.00508256026377888
84,C,2000,5,1,rf,0.00148858312063628,0.00203062678434959,0.00393051836116708,0.385480321669055,0.00423463376576633
85,C,2000,5,1,rf,0.00612959335118337,0.00602467347672665,0.00604439946976588,0.516480375642371,0.00554772454419048
86,C,2000,5,1,rf,0.00500092447457943,0.00295499665091628,0.00447949907909339,0.356151748661424,0.00344922748587917
87,C,2000,5,1,rf,0.010465505280561,0.00911166627495178,0.00857488126846835,0.363078014638687,0.00848803669437053
88,C,2000,5,1,rf,0.00449833605353796,0.000374612162717654,0.000119174892207627,0.329106830891381,0.000555539903810128
89,C,2000,5,1,rf,0.00686240944450486,0.00617737311106897,0.00306300127276746,0.426917919326056,0.00395228945441792
90,C,2000,5,1,rf,0.00641435510379079,0.0051300465525056,0.00304251390185751,0.350131605736929,0.00319783142885615
91,C,2000,5,1,rf,7.25625762477238e-05,9.02979401571399e-05,2.41974558657599e-05,0.421068442249167,2.33194908648097e-06
92,C,2000,5,1,rf,0.000861923317214361,1.35918678572853e-06,2.87713448580064e-05,0.372889821308012,1.02570183485269e-05
93,C,2000,5,1,rf,0.000974730704083155,5.63981482759381e-05,0.000629845088516259,0.315830063544052,0.000252094837550825
94,C,2000,5,1,rf,0.00400523279771329,0.00363112029084683,0.00358214232073503,0.395053782700589,0.00314606814762679
95,C,2000,5,1,rf,0.0189179764169778,0.0132300665648675,0.0105965738611813,0.407973773939136,0.0105035660596096
96,C,2000,5,1,rf,0.000624126039581083,0.000653556605378694,0.00466419630499953,0.53493634037699,0.00429906594909572
97,C,2000,5,1,rf,0.00200976286275888,0.00224201855328565,0.000376668392697989,0.511148578734894,0.000351639634943581
98,C,2000,5,1,rf,0.00804421901843292,0.00802805985431581,0.00391087658437604,0.493411296134278,0.00519186001551013
99,C,2000,5,1,rf,0.00759711737758789,0.00757900313127944,0.0124585069896644,0.391953208143886,0.0137784523220284
100,C,2000,5,1,rf,0.00053382712573614,0.000210602041876696,0.1362910041932,0.574259542206264,9.13384158432428e-06
