iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,A,1000,5,1,rf,0.156918918795536,0.046659498025516,0.275975712692525,0.141498263952233,0.0279492564968897
2,A,1000,5,1,rf,0.0898951827625323,0.205741537090816,0.266112889458826,0.169703508397148,0.0749650273945316
3,A,1000,5,1,rf,0.0135846382503437,0.0426954435630277,0.0590518294614255,0.0932510842573421,0.0586440459607465
4,A,1000,5,1,rf,0.0547590500559853,0.0435263801389871,0.041918135052224,0.12131608223415,0.0428718280489549
5,A,1000,5,1,rf,0.0364984411950288,0.105269888265175,0.048898300987845,0.131195001098334,0.0507804698467248
6,A,1000,5,1,rf,0.0480465272057818,0.137238337178,0.041212533907463,0.120511822356409,0.0227174102445025
7,A,1000,5,1,rf,0.0593040282355287,0.0608842157476319,0.0571900204504498,0.207500767178322,0.0557281941792671
8,A,1000,5,1,rf,0.0271389626754672,0.0464101019996003,0.135745081386249,0.106138005200757,0.0397718580247463
9,A,1000,5,1,rf,0.0302836576853073,0.0412783243224067,0.0465959197903182,0.0774981027659644,0.0465034477490325
10,A,1000,5,1,rf,0.0781172071750046,0.0754601953329956,0.0739279248358397,0.140251809847765,0.0507434815460813
11,A,1000,5,1,rf,0.0166086083148529,0.048574122628306,0.0563418524187394,0.129304499130611,0.0514451244366862
12,A,1000,5,1,rf,0.0637743195282613,0.0606806551221591,0.0429621908518657,0.16762556153178,0.027102137884028
13,A,1000,5,1,rf,0.0415981316807458,0.0564989608831507,0.059213973662244,0.166234207424552,0.0335411342801566
14,A,1000,5,1,rf,0.0653642779102591,0.0787352008958882,0.104460959395519,0.103259061045621,0.111617771091415
15,A,1000,5,1,rf,0.067701587277907,0.0431699234490165,0.052617729607229,0.0885187869226385,0.0492724284915366
16,A,1000,5,1,rf,0.0816617357152313,0.0423479761847841,0.237183112287824,0.140759446155697,0.0383214618854864
17,A,1000,5,1,rf,0.0582964866845487,0.144494114222171,0.0750675001202596,0.138625852073278,0.0690767694429603
18,A,1000,5,1,rf,0.0109012454192808,0.0411328595832022,0.0453262365509938,0.0774857747302277,0.044190067282966
19,A,1000,5,1,rf,0.0412090860407984,0.0415309988144964,0.0453747302138667,0.239175157718304,0.0450624957355802
20,A,1000,5,1,rf,0.0411359479161163,0.0410979505724067,0.0422355112861224,0.127464060072728,0.037813635180654
21,A,1000,5,1,rf,0.0414866171915181,0.0414718047235108,0.0428198766328314,0.160855944279948,0.0425389033446589
22,A,1000,5,1,rf,0.114120766467077,0.0406665617820747,0.0406772189274293,0.108596717830678,0.0289938318847946
23,A,1000,5,1,rf,0.0431302677374253,0.0434128869425975,0.0424554417140236,0.168664068201797,0.0420351896281168
24,A,1000,5,1,rf,0.062451473523313,0.0501163918908594,0.142929189671239,0.122292026540342,0.0343176519570719
25,A,1000,5,1,rf,0.063936296757574,0.0430395636711745,0.0417587144728404,0.141851742354341,0.0422961033170145
26,A,1000,5,1,rf,0.0219609615239125,0.0452964951342934,0.0436481962757029,0.126761479011195,0.0433272466683903
27,A,1000,5,1,rf,0.0489007588701763,0.0486167925446064,0.0503722035165514,0.0967860941294749,0.0306508148551869
28,A,1000,5,1,rf,0.0428870854709522,0.0429870678570115,0.0427090071917079,0.116633521641957,0.042684288590374
29,A,1000,5,1,rf,0.0749675042162613,0.0663386133234776,0.0494208175779383,0.261208640117928,0.0508900929467626
30,A,1000,5,1,rf,0.0363116346304547,0.326115370594136,0.0471768813625988,0.17827176611587,0.0474333674784909
31,A,1000,5,1,rf,0.10816569102333,0.0473759678855344,0.0407588441610803,0.126016272412506,0.0407058976169905
32,A,1000,5,1,rf,0.0410492510196796,0.041779138450558,0.0411776264223581,0.141806025428793,0.0422537562192657
33,A,1000,5,1,rf,0.0335730312890056,0.0421572334271855,0.0441617636948901,0.103209394503589,0.0265309968736043
34,A,1000,5,1,rf,0.0326069826348761,0.052748495117687,0.0446516880743104,0.23751309213141,0.0440272165756962
35,A,1000,5,1,rf,0.101125718155209,0.0418377754351077,0.169627463831981,0.180799040379492,0.0423976366759325
36,A,1000,5,1,rf,0.054085593303287,0.0495238286732433,0.0425970292960871,0.128324143253115,0.0427103581448479
37,A,1000,5,1,rf,0.0424006735741406,0.0429044502832797,0.0413940347584102,0.145432420260828,0.0414015203346798
38,A,1000,5,1,rf,0.0715972710089429,0.0435888713470852,0.132620419057419,0.126914600912201,0.027628404323793
39,A,1000,5,1,rf,0.0419837999471916,0.0437734283395948,0.0489178149200627,0.145783424337692,0.0483048096510899
40,A,1000,5,1,rf,0.0930068761549392,0.0430142637242001,0.0622070335354302,0.102503755883007,0.0539233533116062
41,A,1000,5,1,rf,0.0527523439824701,0.0413083731428137,0.0437653035067568,0.128696241233201,0.0433403059410362
42,A,1000,5,1,rf,0.0468945964130743,0.046539739001584,0.0502584848615695,0.181835311191469,0.0522058251666599
43,A,1000,5,1,rf,0.0491798408802846,0.0538692992593233,0.168594963158515,0.105539390523265,0.0564325166061637
44,A,1000,5,1,rf,0.0894162828170301,0.0439682082758196,0.0429282819776808,0.19031052479137,0.0430127877802453
45,A,1000,5,1,rf,0.0430148364185842,0.0431016963091888,0.0418336683780403,0.125489072987122,0.0420676370268904
46,A,1000,5,1,rf,0.0786503235066476,0.0792569130502675,0.107235723873051,0.167111045729029,0.102282146191826
47,A,1000,5,1,rf,0.0665957356300406,0.0475121739478978,0.0443932624845646,0.123493392772413,0.0307432350309486
48,A,1000,5,1,rf,0.0155596190703771,0.0436902572804733,0.0419868555079433,0.285145407324369,0.0422355396563765
49,A,1000,5,1,rf,0.0415922406287725,0.0422380396282781,0.0448823597173051,0.157129403245351,0.0463110344643535
50,A,1000,5,1,rf,0.0637411837588634,0.108217699646215,0.0438596635847952,0.143301734967553,0.0437531541996319
51,A,1000,5,1,rf,0.044796989421561,0.045617975279844,0.0512945821235747,0.0791941729208235,0.0534460655786643
52,A,1000,5,1,rf,0.132258098787183,0.109449273728784,0.0815570751198737,0.313486910066886,0.0812291194222295
53,A,1000,5,1,rf,0.0676813911995334,0.0914011568231456,0.0809007930962305,0.0913702734596341,0.0808675239723591
54,A,1000,5,1,rf,0.0732256824444894,0.0419044288309735,0.0433462849210515,0.170219029673971,0.0434852521651832
55,A,1000,5,1,rf,0.0846707674279977,0.0782430002477156,0.0640590435481634,0.174582788236832,0.0645996715596244
56,A,1000,5,1,rf,0.0473483359734857,0.0416714936154157,0.0416717489470136,0.108550369007229,0.0354705732451301
57,A,1000,5,1,rf,0.0299263235827535,0.0422876821375504,0.221168577664763,0.150844512263074,0.024069853516692
58,A,1000,5,1,rf,0.0151936840405187,0.0454787322987195,0.0408804959039608,0.191022133394652,0.040639254511575
59,A,1000,5,1,rf,0.142224471566193,0.686758066954725,0.275194713238183,0.0729434866293421,0.0722565048823385
60,A,1000,5,1,rf,0.0466442662144849,0.0418945203983999,0.049304468304882,0.128801155981471,0.0378340339542209
