iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,D,2000,5,1,rf,0.322631190963759,0.464293435489446,0.436782188878581,0.239957126785604,0.697591984482637
2,D,2000,5,1,rf,0.397480325752129,0.517071398453022,0.417314094691357,0.217557646793264,0.836077518804077
3,D,2000,5,1,rf,0.319065621278586,0.427045569027081,0.401158160473525,0.236202628616724,0.675354728998959
4,D,2000,5,1,rf,0.270055392829995,0.350612947548871,0.309197361574879,0.187798222415256,0.649458671429821
5,D,2000,5,1,rf,0.280911364012299,0.353920847958781,0.408947848133946,0.194792674964888,0.63881896562655
6,D,2000,5,1,rf,0.548837387384315,0.661726389689895,0.512933504498489,0.267663563072247,0.971471524216316
7,D,2000,5,1,rf,0.354973186095793,0.423267714529045,0.417194410468397,0.227987912476763,0.681610826868865
8,D,2000,5,1,rf,0.325283347202634,0.490032108299193,0.416801292839499,0.206833327885306,0.708325386581872
9,D,2000,5,1,rf,0.27661094341858,0.336521792672752,0.28557256555141,0.20065137719715,0.641520132458992
10,D,2000,5,1,rf,0.306347480944219,0.515134881729794,0.385348379889529,0.189550128241852,0.678816401497411
11,D,2000,5,1,rf,0.309109814893721,0.419390922520617,0.377918223264919,0.226686841050863,0.551692182741143
12,D,2000,5,1,rf,0.227881684274295,0.400439018650599,0.330992433534757,0.17392713669621,0.624677015214171
13,D,2000,5,1,rf,0.338090168643911,0.376377496094265,0.327676264596615,0.188447232890977,0.635132228064117
14,D,2000,5,1,rf,0.422616763908502,0.447139652053382,0.604191845107241,0.24091976986935,0.808126698310027
15,D,2000,5,1,rf,0.330617113567244,0.480179350382275,0.380561373605307,0.184039852513576,0.686296284959797
16,D,2000,5,1,rf,0.33583481086665,0.371210656036663,0.322872568163638,0.233861626973817,0.606038379283978
17,D,2000,5,1,rf,0.311730977830009,0.379399836777194,0.336340104034872,0.212165985361595,0.624314977574795
18,D,2000,5,1,rf,0.502309793661391,0.550541354838698,0.557774919243793,0.225220831974057,0.873219571639
19,D,2000,5,1,rf,0.332036863654843,0.398466124042019,0.349152858962461,0.189131178631249,0.732918316574896
20,D,2000,5,1,rf,0.34761654928927,0.523170648987255,0.432926867162754,0.222586296773162,0.665110302519149
21,D,2000,5,1,rf,0.37347946608675,0.424729293951119,0.391834764785338,0.213027177387902,0.625954919336109
22,D,2000,5,1,rf,0.381377370438308,0.492187346158516,0.420608145387629,0.249527233697272,0.722589298511017
23,D,2000,5,1,rf,0.326615082819222,0.374176609971485,0.463738536997238,0.247910399188559,0.850222063549629
24,D,2000,5,1,rf,0.333362789431691,0.397071544765767,0.494902490578959,0.217781346808976,0.685790622717473
25,D,2000,5,1,rf,0.453729652149486,0.548165285764881,0.464531558170252,0.259556330864435,0.788878993880932
26,D,2000,5,1,rf,0.36705158363062,0.44506616025048,0.52665116545487,0.24659229196498,0.882030713033986
27,D,2000,5,1,rf,0.372219667367015,0.433887190975518,0.394464082157439,0.248770432630224,0.651168423476371
28,D,2000,5,1,rf,0.396690361244444,4.48512670444211,0.415675109860993,0.204767971342153,0.729092186313994
29,D,2000,5,1,rf,0.296624420612577,0.407697481649627,0.36903750506656,0.200528707977219,0.601796042828588
30,D,2000,5,1,rf,0.408807519544613,0.687919161395398,0.504704224154735,0.200827893759924,0.870408339421477
31,D,2000,5,1,rf,0.30006004541067,0.403790189469913,0.369153805119216,0.224663634316153,0.685938861230876
32,D,2000,5,1,rf,0.420756887920902,0.612352037338822,0.519845323433044,0.263681640429887,0.764851266107595
33,D,2000,5,1,rf,0.287803009278459,0.558467218924023,0.448610063013702,0.223996724409358,0.908797875269962
34,D,2000,5,1,rf,0.332572729511387,0.357881649892008,0.473931205010551,0.17908179187119,0.767609412597008
35,D,2000,5,1,rf,0.38654437470682,0.458996433718931,0.39054714242505,0.2265260307978,0.59774045572226
36,D,2000,5,1,rf,0.359275704238975,0.436985161253198,0.451569138516877,0.228481186762633,0.764683397875659
37,D,2000,5,1,rf,0.348831310280297,0.428703818655085,0.395738833674388,0.25014926128936,0.662860412025967
38,D,2000,5,1,rf,0.329582349583135,0.356059863737354,0.322895596114771,0.220699235271794,0.546350374491255
39,D,2000,5,1,rf,0.30623859194727,0.460137984247576,0.438960064564855,0.207449541263666,0.719248007418471
40,D,2000,5,1,rf,0.281205783083664,0.548345090306799,0.373395855694774,0.193507071428245,0.645183154569932
41,D,2000,5,1,rf,0.43596419052047,0.476454694975276,0.487514077457256,0.222155769364549,0.751675828111257
42,D,2000,5,1,rf,0.340597560302067,0.410223415217397,0.389439603681387,0.269916709459509,0.771429188685333
43,D,2000,5,1,rf,0.293912762989255,0.366478720989274,0.415666547549964,0.180686786381878,0.62946135273003
44,D,2000,5,1,rf,0.365549040300882,0.375437525296517,0.36500137926409,0.167822480815928,0.636329954971081
45,D,2000,5,1,rf,0.418526129413485,0.599826989478229,0.483800746572001,0.253631478737185,0.727569805206468
46,D,2000,5,1,rf,0.313454568976119,0.408140465724905,0.415066390875337,0.214149714390183,0.63918889045328
47,D,2000,5,1,rf,0.411420070643341,0.471668529744201,0.39270880099515,0.206454597631589,0.640953649855283
48,D,2000,5,1,rf,0.33617041619576,0.443729277755659,0.435461467050498,0.230789951673299,0.772410431092582
49,D,2000,5,1,rf,0.291250942548965,0.40128563600377,0.312108661320736,0.195971699512939,0.577150589221535
50,D,2000,5,1,rf,0.407880223558356,0.538802547031713,0.478708546552059,0.266410290062371,0.961152990449229
51,D,2000,5,1,rf,0.467915526026101,0.534387479379949,0.54116377513309,0.225817470397283,0.790880423788463
52,D,2000,5,1,rf,0.326240458575636,0.380404281141275,0.484608827289113,0.213070056825749,0.658118555720701
53,D,2000,5,1,rf,0.26829063802216,0.417172745554651,0.36148207057448,0.211084870998311,0.556932599875648
54,D,2000,5,1,rf,0.309492928565682,0.400081905833799,0.515815814563218,0.168761473716681,0.649987159950507
55,D,2000,5,1,rf,0.316516260075004,0.422866672345702,0.412225102086686,0.198904224662299,0.591820416408307
56,D,2000,5,1,rf,0.433092422536081,0.487397090057582,0.441549440878588,0.283902987212842,0.774614502556777
57,D,2000,5,1,rf,0.367865379509074,0.503965773072813,0.466677276125684,0.215885879106563,0.717827099605524
58,D,2000,5,1,rf,0.335412344029885,0.387423538929248,0.395853371719473,0.225895975028008,0.683480952537426
59,D,2000,5,1,rf,0.392104346481801,0.526145003950305,0.504449823958837,0.226943417842163,0.934626796432184
60,D,2000,5,1,rf,0.374452380560876,0.499910683426679,0.420880030068761,0.236880207013729,0.796202616149748
61,D,2000,5,1,rf,0.271737195853349,0.348686627513496,0.325592712605634,0.179183048057994,0.709809693173426
62,D,2000,5,1,rf,0.284671091363808,0.431543465332053,0.436094277589872,0.198300452592037,0.664672322730859
63,D,2000,5,1,rf,0.277042261969691,0.595254958624791,0.454002129496344,0.227626830501183,0.73005396174073
64,D,2000,5,1,rf,0.356233459390654,0.828257657859285,0.426724734438447,0.211354517362304,0.814131553433187
65,D,2000,5,1,rf,0.299872206667224,0.412174284916907,0.424414566835597,0.216568469225228,0.759392690319846
66,D,2000,5,1,rf,0.280712809156742,0.367070246428184,0.314257422193229,0.156891356671264,0.632130135901426
67,D,2000,5,1,rf,0.322636362851078,0.419278361029918,0.451028728210922,0.171491323197959,0.741292411575592
68,D,2000,5,1,rf,0.3883563151333,0.534744604717672,0.345486593804611,0.237293709565026,0.73704349151353
69,D,2000,5,1,rf,0.384789626440106,0.484839256624539,0.547142585390922,0.243726482795651,0.810216825901606
70,D,2000,5,1,rf,0.358313142549062,0.640106396527742,0.45941180165913,0.246048995414253,0.662032616057363
71,D,2000,5,1,rf,0.328208402833849,0.460988054828244,0.498240088218028,0.176940623758941,0.833380988144273
72,D,2000,5,1,rf,0.445399622087619,0.503940058734505,0.531109168219049,0.27888048845807,0.826294069150832
73,D,2000,5,1,rf,0.424534070210248,0.482164190516082,0.481234891027763,0.239942823184847,0.644456716580247
74,D,2000,5,1,rf,0.398560355881585,0.487065329473974,0.447565607503198,0.227236256384866,0.854245188977013
75,D,2000,5,1,rf,0.392777795314367,0.457048728708915,0.407757466917361,0.22819765508354,0.593827271478918
76,D,2000,5,1,rf,0.317395131147484,0.690060613723848,0.404806700691809,0.230564469520276,0.73079809064984
77,D,2000,5,1,rf,0.403208290288172,0.483750241618317,0.443657553889612,0.217879992394859,0.735311444018747
78,D,2000,5,1,rf,0.305150732293978,0.430360612153533,0.454451341647288,0.256729289725515,0.66481209757868
79,D,2000,5,1,rf,0.370044470172527,0.478177084271339,0.481030671723653,0.276661011422123,0.884684996030955
80,D,2000,5,1,rf,0.384358491351974,0.447224821822677,0.390006887309003,0.184830830183395,0.770752780964013
81,D,2000,5,1,rf,0.423513409010513,0.574264909931639,0.548512642198788,0.225652348621066,0.802691155311517
82,D,2000,5,1,rf,0.356816337348854,0.395510282051641,0.451821585317474,0.243085509741508,0.729441405863907
83,D,2000,5,1,rf,0.314847575742221,0.36923936454311,0.353924759613976,0.18114390865733,0.646927862112708
84,D,2000,5,1,rf,0.268220195505708,0.37958169156044,0.418307102410792,0.18611463835469,0.653854887372853
85,D,2000,5,1,rf,0.33333354684341,0.478471064608429,0.437156759147942,0.193242961209857,0.642289842316709
86,D,2000,5,1,rf,0.306511668908453,0.398472605844059,0.378195728314935,0.221640790524832,0.625090971866252
87,D,2000,5,1,rf,0.418040396961826,0.592117275149024,0.533344504382364,0.244262036959304,0.876024716175764
88,D,2000,5,1,rf,0.366685459350653,0.412357191336989,0.382109417240584,0.225606681595739,0.636172426044274
89,D,2000,5,1,rf,0.425948566934586,0.626614625436967,0.444304083276345,0.249562377463273,0.789846969243455
90,D,2000,5,1,rf,0.329959886563685,0.499850809927179,0.473930891934006,0.203206725744803,0.656380010103564
91,D,2000,5,1,rf,0.268556912031863,0.405414358894363,0.3193683666678,0.209815042220168,0.618945987162902
92,D,2000,5,1,rf,0.413884437447896,0.536229884470971,0.464892510952676,0.235142912249351,0.749508301500176
93,D,2000,5,1,rf,0.28865622772908,0.385079050816587,0.32440014385858,0.190375226938948,0.628479304417303
94,D,2000,5,1,rf,0.32666853375632,0.532676942918677,0.416348784675771,0.20052652835695,0.753999731185338
