iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,D,500,5,1,rf,0.668290228847394,0.767918696419803,0.561524906559744,0.384565432670544,1.03059780637657
2,D,500,5,1,rf,0.592297183838014,0.7417276920031,0.7549030770263,0.360649826124785,0.83029028569305
3,D,500,5,1,rf,0.771835657025463,0.848364459174733,0.872795845662016,0.487914740857682,1.1392887845954
4,D,500,5,1,rf,0.47452658448752,3.96814857604759,0.71027658903419,0.361097951625644,1.10700829350124
5,D,500,5,1,rf,0.542920507726087,0.725113648995029,0.783733796869492,0.429668872161328,0.950272015123191
6,D,500,5,1,rf,0.824212491149661,1.03328354806478,0.766412094353236,0.567943949314179,1.13114511314371
7,D,500,5,1,rf,0.551725366232146,0.751572871780246,0.655395663648073,0.474088657162942,0.77498688742867
8,D,500,5,1,rf,0.82809222518538,0.884450027006352,0.776234262343485,0.335354309714533,1.1538885349215
9,D,500,5,1,rf,0.458079695126145,6.33756371395916,0.673677642098436,0.418878340278908,1.05991521371401
10,D,500,5,1,rf,0.68559007262157,0.73953811299311,0.586356723145457,0.418352242075579,1.03419128890256
11,D,500,5,1,rf,0.694196062314123,0.801465768148825,0.808119044293043,0.313260904757471,1.32581384303253
12,D,500,5,1,rf,0.573865501976565,0.726827251310695,0.711542918576962,0.488174245704921,1.01340043820718
13,D,500,5,1,rf,0.632359330786461,0.723061391867341,0.566193998810883,0.309427463516904,1.07089302085907
14,D,500,5,1,rf,0.818351663735601,6.29475935307168,0.596916015467191,0.622071293123724,1.14451876023399
15,D,500,5,1,rf,0.82004524958763,0.797746659471667,0.909063748701852,0.361535984091607,1.24930314932706
16,D,500,5,1,rf,0.535728639231444,1.09243370047052,0.592733366504314,0.385743547042114,1.20355957024461
17,D,500,5,1,rf,0.812251489621637,1.04237022019764,0.861744850312323,0.551008316691575,1.16516567736463
18,D,500,5,1,rf,0.817116988357031,0.804438706133596,0.649258423717447,0.479027855321406,1.02653615339212
19,D,500,5,1,rf,0.981084799667943,0.994053943544994,0.795638886866584,0.468339815935148,1.31071726148592
20,D,500,5,1,rf,0.727673856676266,1.0061540326543,0.998600915659214,0.479731660567697,1.24222224274151
21,D,500,5,1,rf,0.484571274982633,0.548892961974849,0.498794625109476,0.361060989564411,0.883125954748369
22,D,500,5,1,rf,0.691945969974059,0.745919206587094,0.783016345074966,0.552043337117362,1.00783735563453
23,D,500,5,1,rf,0.546115250224853,0.641999489689911,0.537604605013023,0.393787883526887,0.911279441178936
24,D,500,5,1,rf,0.76491130030955,0.923355963556997,0.708956288667392,0.463434743495764,1.10346987824541
25,D,500,5,1,rf,0.715390132634659,2.62861354949716,0.775978176095256,0.383342035083093,0.934554886852458
26,D,500,5,1,rf,0.674849554911545,0.746791702460524,0.665336811252268,0.335556994146605,1.24705733552992
27,D,500,5,1,rf,0.484905543868754,1.68883311064173,0.667123597353133,0.371422537307982,1.14425061753165
28,D,500,5,1,rf,0.433630522457784,3.81430795544827,0.489176688761331,0.380297702622987,0.916425093095571
29,D,500,5,1,rf,0.679527022084733,0.875505232969951,0.684867100071195,0.315701174540698,0.922759070058366
30,D,500,5,1,rf,0.81247626350814,0.832527105884796,0.860643416380412,0.406261464163932,1.08032577326601
31,D,500,5,1,rf,0.575673675856556,0.906156719233821,0.628938804977381,0.427556194677157,1.06838057099412
32,D,500,5,1,rf,0.755736565032088,1.02459799147648,0.808146260879968,0.48708219177175,1.09540707846937
33,D,500,5,1,rf,0.751070765244915,1.02487557815947,0.721347552258287,0.463408940282588,1.08490505438428
34,D,500,5,1,rf,0.71298422349784,0.959356657808679,0.769826758185309,0.361407987726904,1.18733411727698
35,D,500,5,1,rf,0.63623084391491,0.850065808980804,0.760303328329492,0.384741651528043,1.20867233110076
36,D,500,5,1,rf,0.608364299724872,0.825462051882292,0.702111411549618,0.421059803330349,1.12958702526967
37,D,500,5,1,rf,0.68346519686862,0.791712682140784,0.683290208717367,0.294665078300071,0.87790184106052
38,D,500,5,1,rf,0.90968790376921,0.977969144491148,0.72429088797351,0.533080431152083,1.11544031726382
39,D,500,5,1,rf,0.568993583415762,0.775722428084995,0.7201288737501,0.389833378146233,1.04615842027207
40,D,500,5,1,rf,0.715091444671329,0.693840124101516,0.770416938514438,0.365213097378203,1.0329135561497
41,D,500,5,1,rf,0.85869823713621,0.886228275231242,0.884099349809597,0.432843722917595,1.34954821709523
42,D,500,5,1,rf,0.664671336572191,0.733075922827413,0.638846786770742,0.463165420928029,0.949487291582505
43,D,500,5,1,rf,0.615434078157716,1.24370219203323,0.595124812220731,0.441970208566385,0.895508106900062
44,D,500,5,1,rf,0.767756272375987,0.877088255255451,0.764643234418146,0.401007769619872,1.13498158841309
45,D,500,5,1,rf,0.573268045341218,0.692839424043155,0.646218922752361,0.344461653567512,0.955758293002347
46,D,500,5,1,rf,0.735173774308542,0.905451523261362,0.899784040469402,0.498022556251777,1.14801578771602
47,D,500,5,1,rf,0.58192600272685,0.608503852293179,0.424555707159097,0.374241353293775,0.830247645616944
48,D,500,5,1,rf,0.572527194958462,0.675269476959719,0.658287737192144,0.351823368277423,1.08857590970452
49,D,500,5,1,rf,0.617177326202385,0.611991328065965,0.581805579355501,0.440173501984917,1.08195065612826
50,D,500,5,1,rf,0.748186527103339,0.801432881046663,0.866633934646197,0.383267099716738,1.22385619994694
51,D,500,5,1,rf,0.635046140288334,1.48994656528066,0.871512634547489,0.473816008211569,1.01606427571566
52,D,500,5,1,rf,0.605352292640307,0.774121130397063,0.70710252735354,0.415589969924489,0.871506470494095
53,D,500,5,1,rf,0.486507367022698,0.50616054254381,0.559822864845545,0.389268108062229,0.85745672624442
54,D,500,5,1,rf,0.561319281412686,0.969985260467448,0.883038281275615,0.421442317712864,1.29672090788432
55,D,500,5,1,rf,0.662079938142385,0.650464841775343,0.576166142709585,0.365254457483591,0.740436794553904
56,D,500,5,1,rf,0.6893395522357,0.801534126476443,0.617104386114749,0.408809818376307,1.07160607170973
57,D,500,5,1,rf,0.783788833855147,1.08334274025585,0.708646528244261,0.443351442339641,1.06615895887747
58,D,500,5,1,rf,0.642835578886906,0.700296292341296,0.739552375731556,0.406092668052901,1.17654862333808
59,D,500,5,1,rf,0.696896932316592,0.973866109894893,0.871868263088535,0.560130975634232,1.11876377059183
60,D,500,5,1,rf,0.857679445293539,0.917744635559792,0.688813051885297,0.367820618658354,1.3871212062114
61,D,500,5,1,rf,0.567586326622171,0.636977848126789,0.745076581962037,0.38877485542556,1.01229105388048
