iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,D,2000,5,1,gam,0.425491426605662,0.416818525395551,0.365389547936097,0.383664230603109,
2,D,2000,5,1,gam,0.413169102975641,0.397130121404733,0.406364540571849,0.395937099610467,
3,D,2000,5,1,gam,0.385647223203759,0.402844168465376,0.426719157558114,0.452860138612161,
4,D,2000,5,1,gam,0.392545229305215,0.385147208668325,0.365852301857854,0.443139402261018,
5,D,2000,5,1,gam,0.341339531191639,0.334365057547854,0.327538073251397,0.349499363739059,
6,D,2000,5,1,gam,0.506497663045477,0.52495822451275,0.480263535929682,0.388882984012922,
7,D,2000,5,1,gam,0.426383714496314,0.395245578514632,0.354996739008768,0.407155864231528,
8,D,2000,5,1,gam,0.35389576988578,0.370589445910151,0.367510642975592,0.433905289875836,
9,D,2000,5,1,gam,0.337552430157778,0.33707483907055,0.369647126990572,0.445045211671146,
10,D,2000,5,1,gam,0.384630462394774,0.387570680182318,0.372419241735622,0.378565237316205,
11,D,2000,5,1,gam,0.36716421683594,0.354191290042039,0.420464677987036,0.485182196422962,
12,D,2000,5,1,gam,0.376055765639657,0.342186257444613,0.370965842719628,0.501651681865212,
13,D,2000,5,1,gam,0.339592282495596,0.338140596636859,0.339337702621933,0.39769101473232,
14,D,2000,5,1,gam,0.407265314503703,0.387350248165269,0.456171979971264,0.376401497756911,
15,D,2000,5,1,gam,0.362806713978896,0.394313611440004,0.360633545152728,0.45609914034143,
16,D,2000,5,1,gam,0.384782244182371,0.343500958793955,0.330117103527213,0.394927687553796,
17,D,2000,5,1,gam,0.366920505494976,0.351617584630203,0.366449676296193,0.411544130693979,
18,D,2000,5,1,gam,0.470199823943093,0.484708282864726,0.452254329089369,0.455488467357494,
19,D,2000,5,1,gam,0.413072559040242,0.392279593395449,0.427651101114444,0.360082422686464,
20,D,2000,5,1,gam,0.405125729099461,0.414709723611105,0.389359883411686,0.363274976507152,
21,D,2000,5,1,gam,0.373923138389437,0.369279322101852,0.400352536497893,0.423787036622726,
22,D,2000,5,1,gam,0.392914506667124,0.42259399411981,0.361723957705029,0.446185301782166,
23,D,2000,5,1,gam,0.395926398371979,0.359900796711881,0.422406551373877,0.408872932634693,
24,D,2000,5,1,gam,0.368698608941412,0.367531271873224,0.388014933117591,0.367184650816221,
25,D,2000,5,1,gam,0.424580545901267,0.442788192991336,0.405902641467822,0.391440016878942,
26,D,2000,5,1,gam,0.407159847463655,0.355035021213888,0.410965211458662,0.390390571138543,
27,D,2000,5,1,gam,0.389549690552534,0.360622159246374,0.356630522640359,0.407685230133331,
28,D,2000,5,1,gam,0.393781500996742,0.882812596535749,0.362975902244205,0.37985679375253,
29,D,2000,5,1,gam,0.352309393011436,0.340900525647382,0.308104392872658,0.385633097932961,
30,D,2000,5,1,gam,0.410528189014935,0.359332090814073,0.431043358620045,0.482900831631382,
31,D,2000,5,1,gam,0.341099907482373,0.348319561391876,0.330524805718135,0.374882339697503,
