iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
56,C,500,5,1,mean,0.00573564299812882,0.00556375961882419,0.00878917835564578,1.74539009082934,
57,C,500,5,1,mean,0.0059536777952815,0.00494920743134823,0.00101119169996222,2.68964704017326,
58,C,500,5,1,mean,0.00147897984738506,0.00149342157945681,0.0235358579167403,2.18479576408331,
59,C,500,5,1,mean,0.00132483800411915,0.00102934010384163,0.00153578823787398,2.00514947384246,
60,C,500,5,1,mean,0.0198107191726153,0.0215716877206472,0.0522473604278123,2.6305892526967,
61,C,500,5,1,mean,0.0289036364393441,0.0318807123340573,0.0540416613958155,3.08012778960331,
62,C,500,5,1,mean,1.63956413316484e-05,3.79128254918756e-05,0.00259619683712564,1.67927391951546,
63,C,500,5,1,mean,0.00882247455630754,0.00309981763708537,1.11910181137794e-05,1.87371481659374,
64,C,500,5,1,mean,7.44488293704966e-06,0.000427209387507945,0.00259267331867449,2.11897840023911,
65,C,500,5,1,mean,0.000816530514318169,0.000226752675832365,0.00137875507772521,1.59541507841873,
66,C,500,5,1,mean,0.0645835225031904,0.0926293290540612,0.000356812836220817,2.05282162898221,
67,C,500,5,1,mean,0.0110462111585039,0.0131710724503844,0.0104663813591222,1.8946135336422,
68,C,500,5,1,mean,0.0226518710645943,0.022668020368614,0.0189047473581865,0.828934525074186,
69,C,500,5,1,mean,0.000606871680529593,0.000298038388484127,3.79779115575457e-09,2.83590602881785,
70,C,500,5,1,mean,7.4017903128966e-06,3.34465915981761e-05,2.79884092649332e-05,1.82181856778761,
71,C,500,5,1,mean,0.000113749400175655,1.22025003137391e-05,0.000582446382682826,2.32225805824734,
72,C,500,5,1,mean,0.00335656602392856,0.00277340719750455,0.000203705228615646,1.97676934632075,
73,C,500,5,1,mean,0.0132186211255925,0.0155115413254751,0.0182827009163577,2.01773007976818,
74,C,500,5,1,mean,0.0196703364541093,0.0167409777918289,0.00512184832036111,2.4480592941119,
75,C,500,5,1,mean,0.00941130894723889,0.00941125751714383,0.00641940513974826,2.66467003567833,
76,C,500,5,1,mean,0.018052346317481,0.0168551196288897,0.0378636043608883,1.84650191473519,
77,C,500,5,1,mean,2.24626768142704e-05,2.30011733394599e-06,0.00299963163215594,2.6246430850651,
78,C,500,5,1,mean,0.0358289820810413,0.0307159501392783,0.0504941754827385,2.52811766413104,
79,C,500,5,1,mean,0.00200201331702801,0.00227185776793251,6.35680222774731e-05,1.50820634045479,
80,C,500,5,1,mean,0.000532480773846135,0.000394293705730799,0.00166868134433199,2.14767331830451,
81,C,500,5,1,mean,0.00147826178415366,0.00141349675335135,0.00231674907680422,1.91067439916197,
82,C,500,5,1,mean,0.015798965180712,0.0156717216276143,0.000596519631610449,3.01723772682297,
83,C,500,5,1,mean,0.00431338219324561,0.00287826500372266,0.000899446009802963,1.75801656342556,
84,C,500,5,1,mean,0.0604382937200919,0.0588539120194717,0.0214787992383986,2.8748908933788,
85,C,500,5,1,mean,0.0347623981335338,0.0351813758935929,0.0135776129927911,2.26311571889278,
86,C,500,5,1,mean,0.000554547230358946,0.000773870237367408,0.008981599451257,2.14108845768807,
87,C,500,5,1,mean,0.00404770583800492,0.00391210718361668,0.00149706943656539,1.96039515301682,
88,C,500,5,1,mean,0.00955179333434408,0.0133665505268677,0.00235775011637558,2.31143830976448,
89,C,500,5,1,mean,6.33653583838144e-05,4.40767457822655e-05,0.000884959228050093,2.82401771567653,
90,C,500,5,1,mean,0.0509967694491363,0.0525496515395715,0.0338238212284504,2.29216780636117,
91,C,500,5,1,mean,0.0292776226617866,0.027249933195188,0.0107153954693939,2.09255992213805,
92,C,500,5,1,mean,0.0154365136581449,0.0253095920103072,0.00363508671167091,2.77089439073823,
93,C,500,5,1,mean,0.0111465784190587,0.0109881850274473,6.97538195628486e-05,2.23768748574199,
94,C,500,5,1,mean,0.0145908202095737,0.0147895618590448,0.0397586240627248,2.2246555177235,
95,C,500,5,1,mean,5.03429606562542e-09,2.04892182828129e-05,0.00473987623591829,2.59665756365888,
96,C,500,5,1,mean,0.0012617103992461,0.000713952251814746,0.0327347624478832,1.81717384199286,
97,C,500,5,1,mean,0.000759558021507354,0.000418183212593737,0.00190302196268668,1.83626933816055,
98,C,500,5,1,mean,0.00919870444590759,0.0120425992255648,0.00610232763099795,1.93652589706648,
99,C,500,5,1,mean,0.0322381454324541,0.0352794457817371,0.0317263786279237,1.87397115241485,
100,C,500,5,1,mean,0.00579643421324687,0.00432633258049909,0.119532881887147,1.55384683520853,
101,C,500,5,1,mean,0.00229658550648029,0.00335992347730782,0.000487436668772385,1.97327155003648,
102,C,500,5,1,mean,0.00522096824200954,0.00487029826805984,0.00132818822380496,1.39936294463687,
103,C,500,5,1,mean,0.00368465912537135,0.00901998295875299,0.00404785002167363,1.87586493757008,
104,C,500,5,1,mean,0.00515826604050657,0.00519247373073771,0.00277189853257954,2.37594516189691,
105,C,500,5,1,mean,0.00122326631509929,0.00030679341952769,0.00486117340767966,2.00219596378439,
106,C,500,5,1,mean,5.93418716710146e-05,2.30295836445819e-05,0.00364728952650231,1.45949067212088,
107,C,500,5,1,mean,0.0215994049938359,0.0211205350824728,0.000294746947935496,1.73409119498818,
108,C,500,5,1,mean,0.00031740224347785,0.000311178104769999,0.000460123948714773,1.87465891317701,
109,C,500,5,1,mean,0.00795640800028512,0.00871520930783384,0.0069683827474274,2.47892643573656,
110,C,500,5,1,mean,0.00951670225229846,0.00991057857999909,0.00195938647225092,3.04117587096899,
111,C,500,5,1,mean,3.06556543430788e-07,0.000185865589539233,0.00524541330729886,2.48789262175404,
112,C,500,5,1,mean,0.00973109005566723,0.00773073583508923,0.018395310683246,1.78574759103034,
113,C,500,5,1,mean,0.00401539556108182,0.00312161575151012,4.5510279182364e-06,2.41776598416893,
114,C,500,5,1,mean,0.0272411665474758,0.0259158607871086,0.011722199242915,0.991492335478782,
115,C,500,5,1,mean,0.0186887906044105,0.0187741953850531,0.00765794344716083,2.46410615547207,
116,C,500,5,1,mean,0.000139917750498964,0.000128166939996762,0.000115243694125939,1.54917379638613,
117,C,500,5,1,mean,0.00260477464679281,0.00196581744262301,8.00028800439053e-05,1.47958735515829,
118,C,500,5,1,mean,0.0116326878807885,0.0110737637024893,0.0015788957067623,2.03140826633853,
119,C,500,5,1,mean,0.0408915948204513,0.0358955082635548,0.0226519279264824,3.50646909703202,
120,C,500,5,1,mean,0.00782549250798196,0.01093015994136,9.01911660467278e-05,2.67054306707304,
121,C,500,5,1,mean,0.0154870906908925,0.0153890646891728,0.00548628300184536,2.47961439023298,
122,C,500,5,1,mean,0.0101667902722039,0.00980373832700947,0.0103074968323733,1.79835235907062,
123,C,500,5,1,mean,0.00472757620111868,0.00291743360457512,0.0109554831945229,1.76584440551678,
124,C,500,5,1,mean,0.00090689087334006,0.000628718790914081,0.000876662471745723,2.42914671836033,
125,C,500,5,1,mean,0.000667789265151117,0.000115069656960164,0.00475886940846325,1.98173889248682,
126,C,500,5,1,mean,0.0424982380860085,0.0470188272479317,0.0111132269789644,2.17755931402184,
127,C,500,5,1,mean,0.0139019115245422,0.0137506941092812,0.00303025680218369,2.74961298357697,
128,C,500,5,1,mean,9.24805551165074e-05,0.000704820463611037,0.00189595696676715,2.38387777944906,
129,C,500,5,1,mean,0.00403861538654576,0.00296749916307145,0.00424235128422906,2.16766551089555,
130,C,500,5,1,mean,0.000486179640773999,0.00358674549602446,0.0059089700328762,2.80983602925164,
131,C,500,5,1,mean,0.00580069054239768,0.00883575210842277,0.00108291866932492,2.0778297910342,
132,C,500,5,1,mean,0.000820324570692527,0.000834343644594609,0.00151625161985452,2.17865320513874,
133,C,500,5,1,mean,0.0204284879852858,0.0227139867308034,0.0554390829532581,1.60716349316804,
134,C,500,5,1,mean,0.0202728059652136,0.0225758283459583,0.0373616755120296,2.75882403380008,
135,C,500,5,1,mean,0.0225959135884313,0.0272875746553963,0.00267004263164706,2.36455585892548,
136,C,500,5,1,mean,0.0315278810762695,0.029604594470428,0.0315170346599114,2.70988844362341,
137,C,500,5,1,mean,0.000379276073682895,0.000639939884513913,0.00171337843034496,2.06602876013888,
138,C,500,5,1,mean,0.0410164302609836,0.0476521994140607,0.0477017206414836,3.07942500202035,
139,C,500,5,1,mean,0.0366006756217446,0.0336121841783264,0.0610595886106329,2.13619422084622,
140,C,500,5,1,mean,5.88725655273135e-06,0.00209274173452509,0.0150552076889903,2.0972013283987,
141,C,500,5,1,mean,0.000883667218504001,0.000376840249140022,0.0220627365390809,1.77390063209879,
142,C,500,5,1,mean,0.00200637140160665,0.00198885798453368,0.00145713061824778,2.60891132939978,
143,C,500,5,1,mean,0.00543154916437121,0.00206272715360059,0.000298540632496044,2.29037302537136,
144,C,500,5,1,mean,0.0069021959288758,0.0061071853204047,0.0159793833768732,2.3830295610335,
145,C,500,5,1,mean,0.00186508656250221,0.00211242497012313,1.58835971215317e-05,2.26176370756862,
146,C,500,5,1,mean,0.001647915300837,0.00162667993590348,0.00119077540628629,1.78440383630259,
147,C,500,5,1,mean,0.0354885900344124,0.0363227052080846,0.00509841723304566,3.21518640832429,
148,C,500,5,1,mean,0.00504267338264768,0.00346661531240519,0.0073351595468653,2.46389879957736,
149,C,500,5,1,mean,2.62883645666525e-05,2.851315203781e-05,0.00828479456721806,2.09584510087891,
150,C,500,5,1,mean,0.0252781979394516,0.0243470750775044,0.0372252623594654,1.9552391442973,
151,C,500,5,1,mean,5.63077152507947e-05,3.86390317862145e-05,0.01141178418086,2.56081508325514,
152,C,500,5,1,mean,0.0370856619800335,0.0374072956283842,0.00707625298291296,2.70062025867425,
153,C,500,5,1,mean,0.00455658464236822,0.00325591952354681,0.00226052432628871,1.68281271113617,
154,C,500,5,1,mean,0.00887997525710914,0.00920790175477412,0.0174333918868532,1.1616032707707,
155,C,500,5,1,mean,0.00663726657270522,0.00814578306822339,0.00164119383469256,2.24259991366176,
156,C,500,5,1,mean,0.00778658997722519,0.00711606350621337,0.0150989902142836,2.28445594451196,
157,C,500,5,1,mean,0.00748941318967881,0.00632467999288794,0.0141399413342597,1.59770145682673,
158,C,500,5,1,mean,0.00859852781955562,0.0206302005281724,9.05464823236621e-05,2.94121785403418,
159,C,500,5,1,mean,0.020590171822093,0.0207953993455894,7.41762942032795e-05,2.06153338452686,
160,C,500,5,1,mean,0.0636430628365774,0.05961484088179,0.0380008448103562,2.26056013884305,
161,C,500,5,1,mean,0.000146839041273285,0.000453402539516548,3.08807641259166e-05,2.07949628857572,
162,C,500,5,1,mean,0.00380829560922781,0.0046509972303851,0.00543432302273844,1.45604910034,
163,C,500,5,1,mean,0.000397259472785741,0.000106645387597139,0.0119638242037028,1.6798060385951,
164,C,500,5,1,mean,0.00616201611285957,0.0146909649467675,2.50642410971877e-06,2.07052750685908,
165,C,500,5,1,mean,9.35908629895003e-05,0.000646855361617948,0.00568882453164129,1.72224245894987,
166,C,500,5,1,mean,0.02542167144114,0.0242869902371217,0.0228412051663523,2.62563737679739,
167,C,500,5,1,mean,0.0159084876192606,0.0158538360878962,0.00767786498377518,2.14531669481044,
168,C,500,5,1,mean,0.048241920873579,6.33983982439916e-05,0.0307418675397647,0.999875512219248,
169,C,500,5,1,mean,0.00830891738235311,0.00977420399473869,0.00392078675317641,1.82432613289411,
170,C,500,5,1,mean,0.00918329974614101,0.00792679565137881,9.58922364168695e-06,2.02876370573778,
171,C,500,5,1,mean,0.00553742926996953,0.0055424101047711,0.000132087838530055,2.07417242218371,
172,C,500,5,1,mean,0.00393681854021098,0.00475379938108925,0.00620552922531018,1.59988173198367,
173,C,500,5,1,mean,0.00403448472895443,0.00404089670902541,0.0115734990080079,2.94732227313945,
174,C,500,5,1,mean,0.00480514514219444,0.00806296642090437,0.00656657398033265,2.80413237523311,
175,C,500,5,1,mean,0.0173978692194875,0.0173313824759252,0.00703398668974578,1.43023663983231,
176,C,500,5,1,mean,0.0404372946013433,0.0362755423520114,0.0143911368030945,3.06298207188669,
177,C,500,5,1,mean,0.0166415493505088,0.0193483909442015,0.0497982600078073,1.87830700512156,
178,C,500,5,1,mean,0.0381675457660913,0.0382272210296524,0.0378771893488136,2.34146954965476,
179,C,500,5,1,mean,0.00150443297524252,0.00179422191142831,0.00868693450688301,2.66330547335443,
180,C,500,5,1,mean,0.0159960385556959,0.0135142902571641,0.000137808721081588,2.49628755626737,
181,C,500,5,1,mean,0.0293941946391325,0.0322767208972433,0.0179185616566121,1.17905702107329,
182,C,500,5,1,mean,0.00190816771924347,0.000923980943497813,0.000567839082905561,2.13218936035542,
183,C,500,5,1,mean,0.00348630907419226,0.00439107704024045,7.45248407959201e-05,3.37614353716386,
184,C,500,5,1,mean,0.00152682304244037,0.000990457667465231,3.51469018200568e-05,1.88783155780281,
185,C,500,5,1,mean,0.00259405361941157,0.000959142060002107,1.75161911001414e-05,2.75296332465278,
186,C,500,5,1,mean,0.0154800045270229,0.0166821263673686,0.0196583982184785,2.47225801984285,
187,C,500,5,1,mean,0.0445066487716486,0.0393602138979316,0.0119464111113579,3.38620200426273,
188,C,500,5,1,mean,0.00475041766166488,0.00475363047406269,0.0334364402412366,1.96024917742821,
189,C,500,5,1,mean,0.0178730833767731,0.0176054049125345,0.00647355891056581,2.00458053077661,
190,C,500,5,1,mean,0.0245122428633735,0.025743557774304,0.00716528546857415,2.72409588533684,
191,C,500,5,1,mean,0.0194265553887009,0.0194464826377677,0.000972220934350375,1.89559893756429,
192,C,500,5,1,mean,0.003711288098196,0.00342017224355993,0.00542586859375517,2.30662890896863,
193,C,500,5,1,mean,0.0230004644146153,0.0210867258218264,0.0552035294399217,1.59685867045219,
194,C,500,5,1,mean,0.054251466094394,0.0816058939004605,0.0905864156606157,1.86898820218708,
195,C,500,5,1,mean,0.0466288141000956,0.048294634068294,0.0682131006908291,1.06712850293138,
196,C,500,5,1,mean,0.0406274905629401,0.0393202894392481,0.00148909898808918,2.17880158767571,
197,C,500,5,1,mean,0.00116576025408868,0.00112128162267985,0.00959128468584055,2.44491117551393,
198,C,500,5,1,mean,0.010857564720428,0.0157561648648773,0.0212839116313024,1.31904688871609,
199,C,500,5,1,mean,0.00863269106854623,0.00624212612533596,7.52951892868888e-05,2.82448831539503,
200,C,500,5,1,mean,0.000863614562144158,0.000660561101722081,0.000432897357373743,1.55718953286624,
201,C,500,5,1,mean,0.0150726279181781,0.0156510399208352,0.000199754523281863,2.4017308052636,
202,C,500,5,1,mean,0.00154372499428543,0.00341197171762587,0.00680664930788153,1.71957899699653,
203,C,500,5,1,mean,0.00438981760991318,0.00556346364230101,0.0161576766751037,1.99256856953468,
204,C,500,5,1,mean,0.0350023333885017,4.632223197633,0.0385447891081247,1.82383589306899,
205,C,500,5,1,mean,0.00155688841477171,0.000438081151566959,0.00843102903324715,2.63561149796283,
206,C,500,5,1,mean,0.00761689007242483,0.00779967858858103,9.1703226774152e-05,1.65116249192332,
207,C,500,5,1,mean,0.0175358963551305,0.028106325200094,0.0179560820703858,1.6635002482612,
208,C,500,5,1,mean,7.57410408362692e-05,0.000285105101922187,0.000867993831849466,1.76192260110155,
209,C,500,5,1,mean,0.0100116275533529,0.0100372852877445,0.0214323321216776,2.21358853750662,
210,C,500,5,1,mean,0.0215095231556773,0.0199520100025041,0.148269291905384,1.94614279928186,
211,C,500,5,1,mean,0.000966444027890326,5.88148816670761e-05,0.00187415572689519,1.47947984258256,
212,C,500,5,1,mean,0.00174243666903388,0.00150148645429219,1.42251611814238e-05,3.10818698417203,
213,C,500,5,1,mean,0.0125127865216604,0.012042841943546,0.00169773882573938,2.55041024181697,
214,C,500,5,1,mean,0.0229233412723793,0.0170085142199545,0.0232125146781734,1.61822337284873,
215,C,500,5,1,mean,0.0129582786730166,0.0193186946615906,0.0267683192315783,1.97182551060155,
216,C,500,5,1,mean,0.00113464438589804,0.000675820738136842,0.00200020338339043,3.41645826230638,
217,C,500,5,1,mean,0.0526252823447121,0.12404593473164,0.00793971949482697,1.60773186860603,
218,C,500,5,1,mean,0.00199067132825941,0.00207558458675006,0.00201485108219078,2.20993468605422,
219,C,500,5,1,mean,0.00770725581844437,0.00495840893606268,0.0542978972336899,1.53015990390822,
220,C,500,5,1,mean,0.0172806389215585,0.0156535302246397,0.0260486954384714,1.88684761697654,
221,C,500,5,1,mean,0.00789764030770524,0.00863242937843616,0.00088724456344726,1.59676049984714,
222,C,500,5,1,mean,0.0178467292952299,0.0179150378707275,0.0758804095622794,1.92950996897509,
223,C,500,5,1,mean,0.000158853201678622,0.000101719492805763,0.0108829375975258,2.38592512960682,
224,C,500,5,1,mean,0.00224619974211401,0.00234197108161459,0.00937002183327829,1.63469549673616,
225,C,500,5,1,mean,0.00513479195914111,0.00978944149144029,0.00536710337348476,1.85952088519915,
226,C,500,5,1,mean,0.00465872284999939,0.00184673191191807,0.00920504847084911,2.28056444544306,
227,C,500,5,1,mean,0.00157147018744831,0.00159699399473184,0.00282508200304839,0.928914759733027,
228,C,500,5,1,mean,0.000227252083189667,0.000502636820532287,0.00320026109491939,1.67242948792086,
229,C,500,5,1,mean,0.0608488555016423,0.0654843035201679,0.0111583886051221,2.47122507221854,
230,C,500,5,1,mean,0.00029152639822429,0.00013467062786416,0.0033174560614269,2.18090025807622,
231,C,500,5,1,mean,0.00153874809642159,0.00300035930781903,0.00129008199658821,1.73968419728924,
232,C,500,5,1,mean,0.010342185165594,0.00896504783886693,0.00252957789274199,3.14479663821667,
233,C,500,5,1,mean,0.0126338404661762,0.0125506278070142,0.0266960743948239,1.77943713780945,
234,C,500,5,1,mean,0.00660089350743307,0.0121648736632789,0.00128057132421593,1.71311302155556,
235,C,500,5,1,mean,0.00018316551996596,0.000124180342639988,0.00320296577356134,1.85658575527759,
236,C,500,5,1,mean,0.00500727694464789,0.0143407643037239,0.18559169025308,1.73763436690073,
237,C,500,5,1,mean,0.100845042104179,0.102923360713347,0.0268006589371442,1.58352447585077,
238,C,500,5,1,mean,0.00114663819357789,0.00135795041411959,0.00522287336408784,2.61672789449598,
239,C,500,5,1,mean,0.000625690313938405,0.000706077821204082,0.00854841868959427,2.2696056652956,
240,C,500,5,1,mean,0.0401117655173059,0.0395334940688944,0.0306762277524326,2.96236931742496,
241,C,500,5,1,mean,0.0247561118803406,0.0217944049699444,0.0351965005445254,2.06043769011876,
242,C,500,5,1,mean,0.00753211874762447,0.00744764670757696,0.0100189385033567,2.11700086109344,
243,C,500,5,1,mean,0.00204993359614497,0.00279581567629185,0.0153122202159749,2.24040747480244,
244,C,500,5,1,mean,0.00470487870140535,0.00560529494332808,0.00464320252774067,1.75960087053526,
245,C,500,5,1,mean,0.000137331412226315,6.51745856647255e-05,0.0110604276331233,1.42571325236926,
246,C,500,5,1,mean,0.00781173586510992,0.00527508064063026,0.00381471449098015,2.20750802827476,
247,C,500,5,1,mean,1.00761685391477e-05,0.00482542629563469,0.0132756317889445,1.45677525465315,
248,C,500,5,1,mean,0.00855400323417701,0.00687772356535896,0.0106574246283055,1.58757312452724,
249,C,500,5,1,mean,0.0182975773655469,0.026442732320811,0.0047293857856139,2.36857271303912,
250,C,500,5,1,mean,0.00702525536230142,0.00299817684165665,0.00231476658393393,2.49135851470979,
