iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,C,2000,5,1,gam,0.0457161761031573,0.0322192556578411,0.0403026267753403,0.625654434508582,
2,C,2000,5,1,gam,0.0122958510451456,0.0180557564088405,0.0300225611512848,0.643296826254663,
3,C,2000,5,1,gam,0.0155672409643554,0.0220478973746259,0.018412735402352,0.498077337401935,
4,C,2000,5,1,gam,0.0189418471705876,0.0277334509543206,0.0221247484868551,0.623950133906583,
5,C,2000,5,1,gam,0.023950463077955,0.0239378076006164,0.0274186647163369,0.502797659293489,
6,C,2000,5,1,gam,0.0291154491726941,0.0357850220554621,0.0202044925293545,0.413428843931146,
7,C,2000,5,1,gam,0.0343313098072681,0.0409768943089812,0.0429952856369319,0.462433546873446,
8,C,2000,5,1,gam,0.0331251267235617,0.0312569707309713,0.0162211207091051,0.621890884301364,
9,C,2000,5,1,gam,0.00192561332895597,0.00584421076977896,0.00978444026444953,0.459320731697863,
10,C,2000,5,1,gam,0.0559844410360654,0.0820372828216236,0.0790238330220092,0.675871570728101,
11,C,2000,5,1,gam,0.0569404927906572,0.0492002024824603,0.0495210788040891,0.485175063558405,
12,C,2000,5,1,gam,0.054654906096446,0.0630099756582126,0.109379367574298,0.591507275232171,
13,C,2000,5,1,gam,0.0258382737912172,0.0326754914291806,0.0271647622294739,0.460955599867027,
14,C,2000,5,1,gam,0.0180447016744719,0.0178983523347133,0.0181644749080829,0.507425751783871,
15,C,2000,5,1,gam,0.0227488538687967,0.0245556242019885,0.0423357296543835,0.479592661539606,
16,C,2000,5,1,gam,0.0110781754720014,0.0186709466557158,0.0125962704057405,0.471225854151802,
17,C,2000,5,1,gam,0.00676618917255622,0.0109834941145068,0.0132894842389079,0.530814807232346,
18,C,2000,5,1,gam,0.0114557259186738,0.0154865284437226,0.0102296751688532,0.616257458845339,
19,C,2000,5,1,gam,0.0314675410574201,0.0349192248671443,0.025263018190435,0.615939189721025,
20,C,2000,5,1,gam,0.0104509279552869,0.0169905734352142,0.0258569742189125,0.537172667911034,
21,C,2000,5,1,gam,0.0104582851034854,0.0166946135501566,0.0124689038249393,0.421349323002551,
22,C,2000,5,1,gam,0.0128143942055534,0.0194115150127927,0.0143152322478779,0.53012328151828,
23,C,2000,5,1,gam,0.011742288630444,0.0153487039439168,0.0161338075649725,0.576622063784129,
24,C,2000,5,1,gam,0.0200992638019406,0.030612461130562,0.0271566880875887,0.433136891994949,
25,C,2000,5,1,gam,0.0271689477427605,0.0351618027972155,0.0543611950189677,0.583850670314866,
26,C,2000,5,1,gam,0.0131085931745669,0.0126084680822401,0.0140810533436545,0.552784811711775,
27,C,2000,5,1,gam,0.0322600142201402,0.0458953839068435,0.0224962030902305,0.569968958197571,
28,C,2000,5,1,gam,0.0167041884555321,0.0239502086378433,0.0237196960135866,0.346891900320175,
29,C,2000,5,1,gam,0.0618554423129279,0.0636777228944351,0.112033269128638,0.503032131489142,
30,C,2000,5,1,gam,0.0773264912102878,0.0803322732165806,0.0609808414998925,0.597678552602381,
31,C,2000,5,1,gam,0.0136961017650162,0.0149475647715433,0.0207758530900691,0.529162262651138,
32,C,2000,5,1,gam,0.0432202635499135,0.0476506879497176,0.0447926261850673,0.446833250692212,
33,C,2000,5,1,gam,0.011174799691533,0.0157780569848912,0.0201559538356266,0.712417580393516,
34,C,2000,5,1,gam,0.0268853953025628,0.0298738634071864,0.0321648569867627,0.493855171109296,
35,C,2000,5,1,gam,0.0177708484180719,0.0156979021058476,0.0415314585554386,0.397115001745304,
36,C,2000,5,1,gam,0.0856233803444561,0.035897297768355,0.0270214155470736,0.67447866215159,
37,C,2000,5,1,gam,0.0149301219866629,0.0159625989562742,0.0314514660257115,0.606617624048819,
38,C,2000,5,1,gam,0.0181707449883033,0.0212837778504161,0.00844713887213055,0.419869650385858,
39,C,2000,5,1,gam,0.0607720446047361,0.0704006778257181,0.0409305107164262,0.533149812447919,
40,C,2000,5,1,gam,0.00966022555489127,0.0227250019147596,0.0249020551677675,0.612960228527982,
41,C,2000,5,1,gam,0.0363669009624525,0.0401450534189684,0.0292238449053815,0.545861710217437,
42,C,2000,5,1,gam,0.024698572357766,0.0262434152235029,0.0251969765067188,0.492063639695961,
43,C,2000,5,1,gam,0.0507782273168692,0.0511646409240227,0.0403680177451128,0.536227075474444,
44,C,2000,5,1,gam,0.00602794574561476,0.0144326071196298,0.0141574906640024,0.528279369594108,
45,C,2000,5,1,gam,0.00835583384849132,0.0138747152643878,0.0120209838032732,0.754634555417269,
46,C,2000,5,1,gam,0.0453660901229917,0.0412312433996682,0.0225617022878631,0.625146902832123,
47,C,2000,5,1,gam,0.0133881007670282,0.0157521148063685,0.0170962507659435,0.456660818060866,
48,C,2000,5,1,gam,0.0740561273640552,0.138913854873617,0.0371354134107231,0.594789966252955,
49,C,2000,5,1,gam,0.0167843834194559,0.0211259686461054,0.0207664449271473,0.495132843471381,
50,C,2000,5,1,gam,0.0236429027614996,0.0193198346559729,0.0262378774406217,0.469232931452829,
51,C,2000,5,1,gam,0.0117131296245753,0.0130860701143384,0.0131016586995164,0.559442970264976,
52,C,2000,5,1,gam,0.0480629948629403,0.051186156687829,0.051951263183864,0.4481576888817,
53,C,2000,5,1,gam,0.0185731844769054,0.0251130667148827,0.0171855207371089,0.430974952838189,
54,C,2000,5,1,gam,0.00669367810599705,0.0128304558345177,0.0141424818564826,0.847787989275032,
55,C,2000,5,1,gam,0.0392145093933419,0.0393730387336097,0.0820277286888721,0.53575222795279,
56,C,2000,5,1,gam,0.0420275930153062,0.0434704598173571,0.042932636755233,0.59903256767653,
57,C,2000,5,1,gam,0.0522972469882215,0.0379611454684497,0.0275761352221916,0.423231965553282,
58,C,2000,5,1,gam,0.0210106111788966,0.0266260629678538,0.0176505309656015,0.398999317987326,
59,C,2000,5,1,gam,0.0129815486918396,0.0144885905522738,0.0322309661321994,0.489190335619005,
60,C,2000,5,1,gam,0.0187398634946789,0.0326797560092957,0.0230810721985654,0.52878050401089,
61,C,2000,5,1,gam,0.0286847024393096,0.0349721903211168,0.0354624590289443,0.396700316022824,
62,C,2000,5,1,gam,0.0636358531663039,0.0290102604895924,0.0295848064523108,0.644257313261855,
63,C,2000,5,1,gam,0.01096310423892,0.012071806817291,0.0162012762514984,0.513460430888125,
64,C,2000,5,1,gam,0.0227136357069533,0.0232842952627526,0.0263237806384552,0.51733778071024,
65,C,2000,5,1,gam,0.016518578887733,0.0249569568127026,0.0453755278433221,0.388593394354892,
66,C,2000,5,1,gam,0.0279675998348616,0.0236368751467684,0.03064214264593,0.546775556433653,
67,C,2000,5,1,gam,0.00891858919264317,0.016476199780155,0.0762414774761936,0.515750177512019,
68,C,2000,5,1,gam,0.0155847132629517,0.0313734491652906,0.0463231403386669,0.674923315843847,
69,C,2000,5,1,gam,0.0207962151494537,0.0308952917915113,0.0120613118520266,0.445938676823746,
70,C,2000,5,1,gam,0.00765483849706187,0.0083608834807267,0.0181766090598029,0.655896124275714,
71,C,2000,5,1,gam,0.0207463574162178,0.0265422674170585,0.0122814514285715,0.524962085917193,
72,C,2000,5,1,gam,0.0153342108178759,0.015943964136164,0.0158485709456409,0.55351320747299,
73,C,2000,5,1,gam,0.0245108981103236,0.0320010759776432,0.0346878751729781,0.403358596508041,
74,C,2000,5,1,gam,0.018666889022724,0.0168637053507718,0.0308684320331594,0.637739440230769,
75,C,2000,5,1,gam,0.085058861603881,0.0788362268154794,0.0272774010945004,0.473887274955846,
76,C,2000,5,1,gam,0.0296555967247034,0.0303522233291366,0.0439516988656353,0.615864777676394,
77,C,2000,5,1,gam,0.0261336091818501,0.0242790587312675,0.0233845461386255,0.498050310875199,
78,C,2000,5,1,gam,0.0383757362844587,0.0388464569033827,0.0267043332339471,0.422344674146375,
79,C,2000,5,1,gam,0.0272981382607876,0.0297383855434865,0.0168924505844106,0.46497637630888,
80,C,2000,5,1,gam,0.0075680947268713,0.00995014745748864,0.0295417858703897,0.746103261074394,
81,C,2000,5,1,gam,0.0157492013459337,0.0165453587574592,0.0269716445747759,0.518591342066786,
82,C,2000,5,1,gam,0.00742591504792432,0.0242450168109702,0.0205275130716365,0.505249358179935,
83,C,2000,5,1,gam,0.00443846144816709,0.00889186838636537,0.0168497289066838,0.609315079647466,
84,C,2000,5,1,gam,0.0227413224019868,0.028326182321009,0.0156428315251772,0.5309332477194,
85,C,2000,5,1,gam,0.00970666347732068,0.0118387694553332,0.011701131788478,0.408596105151326,
86,C,2000,5,1,gam,0.00784916305153941,0.0102145748899857,0.0148707369035327,0.374832636861677,
87,C,2000,5,1,gam,0.0248938972060599,0.0360093927107045,0.036018731251843,0.490400601580079,
88,C,2000,5,1,gam,0.0111404670727735,0.0145667181812652,0.0265872663748471,0.363025868972099,
89,C,2000,5,1,gam,0.033733689597073,0.0313012015214841,0.0330403657728332,0.619446728021563,
90,C,2000,5,1,gam,0.0151817817654515,0.014754783922027,0.0111090997211506,0.422921818582376,
91,C,2000,5,1,gam,0.00374955955342883,0.00784929395865439,0.0132786459614994,0.360547105909505,
92,C,2000,5,1,gam,0.00682116961031705,0.0113121207760486,0.0142938460877608,0.45178896543765,
93,C,2000,5,1,gam,0.00429107415334246,0.00946113763422304,0.0186965796261155,0.468205372681454,
94,C,2000,5,1,gam,0.0289664925882499,0.0331245343763041,0.015496245784494,0.503028779595336,
95,C,2000,5,1,gam,0.0413806155444608,0.0449433073215619,0.0416673868377621,0.3921415819361,
96,C,2000,5,1,gam,0.00297867481555107,0.0103499571831536,0.0137546923325294,0.495278075559056,
97,C,2000,5,1,gam,0.0126025332853136,0.0168345581273302,0.0150060068219756,0.54037828783689,
98,C,2000,5,1,gam,0.0195450847000301,0.0208926294980314,0.0201171810208275,0.534505909154708,
99,C,2000,5,1,gam,0.0227051274538169,0.0299771451907801,0.0380262859054434,0.430662961446651,
100,C,2000,5,1,gam,0.0449947063888824,0.0604192941368113,0.033763737221985,0.891034842786501,
