iter,sim_type,n,d,sigma,lrnr,ep_risk,dr_risk,r_risk,t_risk,causal_forest_risk
1,C,1000,5,1,rf,0.0189307558807754,0.0211489848358712,0.00925099045445623,0.516707397124797,0.0117948254202276
2,C,1000,5,1,rf,0.0195106463374211,0.00195687736906599,0.00159393460167977,0.385515444519349,0.00189699357446719
3,C,1000,5,1,rf,0.0698429077141751,0.291846222873687,0.00437636414632286,0.427696268272187,0.00445187506755844
4,C,1000,5,1,rf,0.000485340272325009,0.000947939577935218,6.32229291540492e-05,0.440255326273084,0.012418725509705
5,C,1000,5,1,rf,0.0104962245202584,0.00638209354664234,0.00606199013604596,0.589636269948968,0.00569971217679481
6,C,1000,5,1,rf,0.0737561555879467,0.0689751853684598,0.0176783932400573,1.04475629004041,0.0173323649308063
7,C,1000,5,1,rf,0.000289468787620736,0.00038696957542989,0.000363918938537294,0.424015387167199,1.14858677334479e-05
8,C,1000,5,1,rf,0.00354030134638171,0.00228737018399124,0.000700440436464972,0.367887372915909,0.0012610298507921
9,C,1000,5,1,rf,0.0612499586101914,0.000797625292896723,0.000414528281356369,0.519753032398193,0.000988468638105359
10,C,1000,5,1,rf,3.34674309098589e-05,6.37333189381468e-06,7.5035594225063e-05,0.540484420109857,0.000152783313603178
11,C,1000,5,1,rf,0.00740491717470902,0.00753677232929212,0.013033170456251,0.776031049825485,0.00942021644379697
12,C,1000,5,1,rf,0.0282734781262618,3.07544537614313e-05,0.000926957583717621,0.723361636131604,0.00664859496455822
13,C,1000,5,1,rf,0.00235771309696656,0.00416395497788219,0.00242727109903441,0.557863160342442,0.00198546619663011
14,C,1000,5,1,rf,0.0554478255572705,0.00344455825542015,0.00324951608501781,0.517308470130465,0.00556031138047159
15,C,1000,5,1,rf,0.0862886661952009,0.00513241961024263,0.0126558784372642,0.627215774829994,0.0155338925215473
16,C,1000,5,1,rf,0.0164351251305252,0.0166665186539616,0.00354041611889404,0.563747913290498,0.00484557392441674
17,C,1000,5,1,rf,0.107874936978888,0.0114524703418841,0.0058590763653545,0.71090741286789,0.00567018145764914
18,C,1000,5,1,rf,0.0206557131691868,0.00740119051586572,0.00489883462709483,0.567714083996776,0.00336246077269624
19,C,1000,5,1,rf,0.0135251175824395,0.0129763232142472,0.00316697026615443,0.540383219453318,0.00321832109242959
20,C,1000,5,1,rf,0.0733205539249867,3.32196469779199e-06,0.00041181166998289,0.615101403520874,0.000614703684232914
21,C,1000,5,1,rf,0.0106123019087698,0.00850387047611904,0.0184653143091758,0.322096916965896,0.0185072614568116
22,C,1000,5,1,rf,0.090542935957723,0.0396914884015063,0.0420764405531284,0.551872523153482,0.0474766237240246
23,C,1000,5,1,rf,0.0176257160179978,0.000865242563734966,5.0293438906965e-05,0.493233112889058,3.0263721100677e-05
24,C,1000,5,1,rf,0.00291330818512752,0.00294530917365443,0.00102188964705358,0.493179291299759,0.000768642183601205
25,C,1000,5,1,rf,0.138394144509033,2.05036502058693e-06,0.000534437512653126,0.754091858056972,0.000611920052789138
26,C,1000,5,1,rf,0.0261455862884792,0.0065309209589168,0.00985425105154019,0.486734354001602,0.0177866211671962
27,C,1000,5,1,rf,0.0110442630165083,0.0012784934546776,0.00481611860644529,0.623162446968655,0.00343875851008568
28,C,1000,5,1,rf,0.00168454812259433,0.00207792245422938,0.000792812533361782,0.511812250773372,0.000541618721782599
29,C,1000,5,1,rf,4.62617676147093,5083780924.52869,3.50625938986172e-05,0.617605564272193,0.00017378334737364
